N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
28.40863 28.82911 10.64772 17 15.16355 21.03887 10 16 28.94412 28.94412 87 90.52 18.73 0 0 16.198 6.75 16.528 6.757 57.794 14.937 -9 0 0.0201445 0.0054059 0.0201461 0.0052083 0.020961 0.004906 0.0210275 0.0047945 -0.1679748 0.4657 -0.1767781 0.4649821 0.0201863 0.0051782 4.1e-05 0.0005745 0.0010795 0.0146474 0.9034234 3.69862207537626e-05 6.28545040381526e-05 3.69383302797303e-05 3.69530386196526e-05 0.000166358782883779 8.89974004639937e-05 0.108874079467707 0.000459566988482212 0.486086603493257 0.00073852069319172 0.0226296501614936 0.000327573786944366 0.378695304954511 0.000612923836499155 0.000619036632701494 0.000527651708173993
14.30686 2.90542 11.67761 17 18.82352 91.50225 361 262 2.1191 2.1191 88 28.568 16.486 0 0 11.43 6.834 4.084 3.856 13.054 11.989 -9 0 0.0061982 0.0043785 0.0050459 0.0045203 0.0069013 0.0040831 0.0048307 0.0039964 -0.4840482 0.8206008 0.100232 0.9387033 0.0060775 0.0044206 0.0004554 0.0006179 0.0561005 0.0705972 0.8946717 7.44406174364769e-05 7.45060024546302e-05 0.00203466040533699 7.43715934390998e-05 0.00243744270313941 7.43403744406487e-05 0.403965182719272 7.43619034570487e-05 0.175081606197936 7.42261996858869e-05 0.229379876806341 7.44400200529034e-05 0.186357034413876 7.45382185617037e-05 7.44686923588076e-05 7.45031322111026e-05
4.89526 14.84472 19.99007 17 13.67724 120.55882 57 407 8.51201 8.51201 89 16.246 17.036 0 0 2.442 3.555 5.354 4.386 8.45 11.705 -9 0 0.003115 0.0042671 0.0035359 0.0042858 0.0030701 0.0040872 0.0038909 0.004038 0.0455736 0.9818787 -0.4700345 0.8489328 0.0034589 0.0043042 0.0001334 0.0003299 0.0265953 0.0455423 0.9572466 6.03777132204767e-05 6.21388399487124e-05 5.94312589009945e-05 5.99401794745352e-05 0.000213021562599817 5.97261027557703e-05 0.110854502397588 6.0371905689473e-05 0.379009243526632 6.0034722275201e-05 0.0879446254664269 6.18310710788063e-05 0.421314701986561 5.99701568929628e-05 6.00369882920608e-05 6.00461216629892e-05
29.28893 11.81259 6.66213 17 13.79103 196.64963 474 482 8.72277 8.72277 90 102.29 26.975 0 0 22.258 9.057 20.952 8.479 59.08 17.141 -9 0 0.0202882 0.0056172 0.0200959 0.005745 0.0230693 0.0063597 0.0226696 0.0062987 -0.4602191 0.4262427 -0.4512058 0.4270226 0.0202688 0.0055386 7.67e-05 0.0005099 0.0031201 0.0164845 0.933557 6.36267976276675e-05 6.41280706858892e-05 0.000576909427912729 6.41947001502353e-05 0.00167775481257023 6.40541408136694e-05 0.265593138169736 6.37748647211804e-05 0.243483633262112 6.40715600151699e-05 0.0991769267148282 6.34440134491242e-05 0.388852630053061 6.42196464538913e-05 6.37821923233987e-05 6.37115735402333e-05
21.40578 1.74833 18.78601 17 19.68024 150.66689 48 42 24.24476 24.24476 91 5.028 4.496 0 0 1.616 1.518 0.742 1.274 2.67 3.12 -9 0 0.0011045 0.0011915 0.0010122 0.0012417 0.0012081 0.0010685 0.0009617 0.0010839 -0.3003315 0.9361352 0.0977801 0.9574026 0.0010868 0.0011981 2.85e-05 9.96e-05 0.0174081 0.0427241 0.9487872 3.69634425910665e-05 3.67870894680157e-05 0.000658103943622863 3.68458783247684e-05 0.000252742103315864 3.67981727977952e-05 0.0212443453057773 3.69207485509968e-05 0.681067118212918 3.68415997020922e-05 0.0202707571074096 3.69843712440532e-05 0.276138079685259 3.69979358659281e-05 3.67348705266073e-05 3.6979532626188e-05
12.75194 3.57297 21.547 17 11.14975 47.76701 97 465 3.90501 3.90501 92 28.17 14.303 0 0 5.834 4.891 5.86 3.648 16.476 10.187 -9 0 0.0063662 0.0038768 0.0063722 0.0037677 0.0062885 0.0036492 0.0062958 0.0032782 0.0306228 0.7945307 -0.015429 0.7780961 0.0066171 0.0038085 0.0002479 0.0004746 0.0229017 0.0418787 0.9151193 0.00148617201651109 8.65464665594343e-05 0.00930456630360746 9.31453644120388e-05 0.00902225354036278 8.75391825550511e-05 0.573399324767303 8.76938126915705e-05 0.181406908669705 8.79037211616749e-05 0.131938352673788 8.89177825513284e-05 0.0926505925409814 8.71254081846003e-05 8.6988196907182e-05 8.59695527182947e-05
21.80797 11.4904 26.21064 17 12.87101 141.9496 469 141 19.8393 19.8393 93 41.094 42.238 0 0 8.334 8.127 7.236 8.779 25.524 27.916 -9 0 0.010026 0.0114881 0.0096658 0.0109616 0.0104061 0.0113656 0.0099658 0.0112124 -0.2379075 0.7248845 -0.0756699 0.7890843 0.0099117 0.0111963 6.57e-05 0.0004574 0.0067059 0.0249601 0.9857793 0.000281738577888713 6.25687924097577e-05 0.000224356541587267 6.26059329416601e-05 6.2524890110188e-05 6.25106314397059e-05 0.0956836116651412 6.2720247795868e-05 0.53213228064998 6.27103192254329e-05 0.0587953153245684 6.2778003953079e-05 0.311589186722071 6.27745318864585e-05 0.000729776425235973 6.25407437653493e-05
18.5105 7.32233 29.64051 17 5.79724 152.97959 140 164 4.61366 4.61366 94 15.018 22.836 0 0 4.248 5.485 3.516 5.217 7.254 15.071 -9 0 0.0030121 0.0053597 0.0029216 0.0054767 0.0032421 0.0054003 0.0030357 0.0053231 -0.2357272 0.9855657 -0.1163147 0.9409012 0.0031552 0.0053569 0.0001883 0.0003057 0.0688931 0.0932429 0.9757589 4.20618580089775e-05 4.21338262551823e-05 0.000609527120238952 4.20440377195539e-05 0.00144179298815379 4.20843780033248e-05 0.02243460095937 4.20894065351856e-05 0.499222046841899 4.20717142399404e-05 0.0205508857986944 4.20168846975838e-05 0.455320186138498 4.2213410505281e-05 4.21515913878211e-05 4.20930457934558e-05
1.30695 29.26181 21.50509 17 18.49394 48.57019 321 342 7.89199 7.89199 95 19.202 9.289 0 0 2.778 2.547 6.722 3.812 9.702 6.85 -9 0 0.0036069 0.002607 0.0041269 0.0026822 0.0035177 0.0022582 0.0046294 0.0022982 0.0441437 0.9462598 -0.5261914 0.8447549 0.0039987 0.0026502 0.0001318 0.0003313 0.0194015 0.036989 0.908371 0.000363754514242375 8.73506743688998e-05 0.000831117367253321 8.74968004914613e-05 0.00124913604972809 8.74279608611031e-05 0.0384028031052906 0.00144548477869765 0.575064154880841 0.00300123516950517 0.0375007022493324 0.0015265135559346 0.335315274150009 0.00486280802266679 8.73580958221761e-05 8.73826249560817e-05
23.8168 20.52798 4.82746 17 7.71809 60.80513 76 12 19.49739 19.49739 96 23.41 12.465 0 0 4.584 4.235 4.094 3.173 14.732 8.288 -9 0 0.0053652 0.0032735 0.0052998 0.0031496 0.0054993 0.0034968 0.0053476 0.0030477 -0.0758774 0.7748758 -0.0560633 0.7676642 0.0053812 0.0031718 4.87e-05 0.00024 0.005833 0.0233851 0.9357691 0.000295035635629324 6.20386150900809e-05 6.18154886478454e-05 6.19363635339721e-05 0.000478645791785336 6.18821643840553e-05 0.0391303114744492 6.17746952075771e-05 0.716656630823648 6.17317420566382e-05 0.0684844692778107 6.21182826573666e-05 0.170976168322125 6.2207471056616e-05 0.00342104775715908 6.21860947590229e-05
12.46918 8.60319 11.03383 17 7.48075 69.40428 463 271 23.84257 23.84257 97 46.346 32.802 0 0 9.07 6.939 8.034 7.091 29.242 21.73 -9 0 0.0102544 0.0074938 0.0101418 0.0075315 0.010799 0.0076676 0.010507 0.0076949 -0.2274221 0.6734499 -0.1040865 0.6740448 0.0102182 0.0074708 2.01e-05 0.0003184 0.0024297 0.0182623 0.9789807 4.76331905314182e-05 4.77109466933798e-05 4.75309892257355e-05 4.76863697638573e-05 4.75151097564777e-05 4.76615964993786e-05 0.04931029357054 4.75814852633744e-05 0.710489255066994 4.77327613651368e-05 0.0201440647366399 4.7693369239336e-05 0.217885705501311 4.77808510756022e-05 0.00164612213948785 4.80323156129437e-05
3.54931 10.67949 15.1039 17 0.83519 130.78767 248 303 8.79731 8.79731 98 15.256 20.732 0.006 0.1 2.8 3.844 3.74 4.508 8.71 14.416 -9 0 0.0032238 0.0051715 0.0033274 0.0051118 0.0032443 0.0049091 0.0035093 0.005001 -0.1340079 0.6584297 -0.3333426 0.8011072 0.0033711 0.0050769 9.55e-05 0.0003042 0.0759283 0.1568593 0.9821526 3.66099653799923e-05 3.71789103708316e-05 3.65634427749912e-05 3.66716069277335e-05 0.000672945261130989 3.66187110764826e-05 0.0664613962922078 3.64437379251075e-05 0.77843820350739 3.66237819306548e-05 0.0276192059233739 3.65945863793117e-05 0.126404931888632 3.66117391887138e-05 3.66430310797443e-05 3.67576142314838e-05
1.22383 0.79827 8.96172 17 19.08911 192.67641 327 230 6.80869 6.80869 99 4.352 4.064 0 0 1.588 1.754 0.912 1.328 1.852 2.805 -9 0 0.0009403 0.001117 0.0008159 0.0011186 0.0009696 0.0010034 0.0007791 0.000982 -0.1357324 0.8819861 0.048902 0.8035116 0.001006 0.0011245 0.0001279 0.0002395 0.0831956 0.1346995 0.8538659 6.2378555415237e-05 6.23432673743721e-05 0.000404526209217387 6.24891286500725e-05 0.00638596641413166 6.2268815048079e-05 0.105552324030897 6.21118891019926e-05 0.572146742290353 6.23344230230408e-05 0.0541002504578047 6.2170884183878e-05 0.260787046176213 6.24448631667862e-05 6.24158353873257e-05 6.21867600320226e-05
2.67812 20.54308 27.14638 17.5 9.04151 31.84673 16 470 25.97843 25.97843 0 11.928 7.796 0 0 1.838 1.851 3.202 2.505 6.888 5.961 -9 0 0.0024108 0.0020466 0.0026151 0.002099 0.0024596 0.0019325 0.0028441 0.0019531 -0.0877976 0.912104 -0.3495289 0.8401038 0.0025459 0.0020315 3.3e-05 0.0001677 0.0075341 0.0294423 0.9309747 0.000785964359304798 5.04501631442935e-05 0.000911482188275797 5.11137618651436e-05 0.000793613115698979 5.04935631306593e-05 0.0639045276545444 5.0770182587293e-05 0.746408062789167 7.14842675946054e-05 0.0168829399049265 5.0509172923961e-05 0.169474472247144 5.09558508821871e-05 0.000412031287394161 5.11294914167517e-05
16.8551 16.91222 4.66427 17.5 8.48665 63.83043 72 334 16.97111 16.97111 1 34.84 28.355 0 0 6.09 6.826 7.26 6.45 21.49 17.813 -9 0 0.007731 0.0064638 0.0078554 0.0063323 0.0078681 0.006845 0.0081838 0.0067027 -0.0342541 0.7415522 -0.1516499 0.7089511 0.0078506 0.0063347 5.74e-05 0.0003204 0.0062866 0.0243371 0.9761592 4.6754851033499e-05 4.66352463016431e-05 0.000437615907267311 4.71416195541776e-05 4.66340231517226e-05 4.69512956344389e-05 0.0758817982142422 4.6985948683631e-05 0.47719697242444 4.69535580741381e-05 0.040982002820072 4.70504762031588e-05 0.40498681282767 4.63418285533851e-05 4.66324847852572e-05 4.67164743341331e-05
26.53249 28.69774 3.69827 17.5 6.75375 126.06925 47 139 18.38786 18.38786 2 17.164 15.965 0 0 3.274 4.012 3.52 4.096 10.37 9.748 -9 0 0.0042966 0.0057215 0.0041459 0.0047326 0.004422 0.0064184 0.0043357 0.0054108 -0.0089359 0.8336113 -0.0563015 0.9042238 0.0042534 0.0051685 3.22e-05 0.0001719 0.0075276 0.0269921 0.9678023 3.51854416740581e-05 3.50197095315384e-05 3.52698018712751e-05 3.50381516052232e-05 3.50964383140396e-05 3.51628516722317e-05 0.019388894269329 3.50669047481961e-05 0.749751986447012 3.51221663253091e-05 0.0139865602777427 3.51783437786646e-05 0.216373315693052 3.52504384665019e-05 0.000112866758497124 3.49863063800882e-05
20.70948 19.67269 28.87917 17.5 13.56874 149.07598 386 194 7.47869 7.47869 3 48.012 39.243 0 0 10.748 9.169 9.052 9.732 28.212 23.485 -9 0 0.0137873 0.0138936 0.0127117 0.0119431 0.0143274 0.0134919 0.0132388 0.0124236 -0.2157627 0.6620947 -0.0609057 0.744036 0.0133847 0.0128929 0.0001352 0.0005178 0.0100297 0.0267321 0.9819897 6.34024958121603e-05 6.33433950962011e-05 0.000408356258991854 6.33562431261012e-05 0.000530081914417163 6.33018989617208e-05 0.092383849954827 6.33910551719204e-05 0.460661864559057 6.33607735564725e-05 0.0502523866431714 6.33159142705754e-05 0.395129810788891 6.33999819262972e-05 6.34036777553739e-05 6.33744449678101e-05
25.70627 12.53291 29.6359 17.5 17.93538 119.93825 416 94 12.14344 12.14344 4 39.872 32.102 0 0 8.566 6.791 6.832 7.298 24.474 21.355 -9 0 0.0109199 0.0117037 0.0102161 0.0101935 0.0110572 0.0109778 0.0102702 0.0102703 -0.1654977 0.7188358 -0.0079076 0.7490668 0.0106386 0.0108833 7.06e-05 0.0004148 0.0055499 0.0217829 0.977595 5.383630523756e-05 5.38930809706741e-05 0.000357676276039563 5.31610275584961e-05 5.37404231325394e-05 5.37669806545685e-05 0.0486547304742061 5.49743195716546e-05 0.432812235163299 5.3463326125143e-05 0.056115364697269 5.36982043189392e-05 0.460841319245352 5.38435548445672e-05 0.000680456216875409 5.38407045440728e-05
0.16267 25.61423 9.15993 17.5 1.05989 65.07409 314 435 9.74217 9.74217 5 4.326 2.961 0.006 0.077 0.322 0.647 3.094 2.327 0.904 1.405 -9 0 0.0003686 0.0005617 0.0007576 0.0006293 0.0003456 0.0004652 0.0011269 0.0007913 0.0553002 0.7189542 -0.8473846 0.8269748 0.0006687 0.0006368 0.0001056 0.0002278 0.0695934 0.1269291 0.6603848 8.85692764963314e-05 8.73598271055222e-05 0.000627316600703229 8.77665248373991e-05 0.00182743403801467 8.87126655996133e-05 0.121652741708433 0.00142139780975395 0.523928959609143 0.0024337038227517 0.0784311673530949 0.00223077513922035 0.263974117850751 0.0029423356537069 8.92872578029236e-05 8.8354862585412e-05
25.32649 8.58689 16.39522 17.5 0.09123 172.78677 450 450 5.7677 5.7677 6 80.82 39.409 0.002 0.045 16.858 9.795 14.668 8.608 49.292 27.023 -9 0 0.0177858 0.0095672 0.0175753 0.009506 0.0186879 0.0095403 0.0180645 0.0092562 -0.276783 0.5608358 -0.1900393 0.5750586 0.0178481 0.0094969 0.0001676 0.0006008 0.0211947 0.0751299 0.9709343 7.57452477518249e-05 7.58434737893305e-05 0.00149139607752968 7.6560353096887e-05 0.00265246330311257 7.61057517495953e-05 0.291515914873161 7.60349810200335e-05 0.269830549898155 7.59682222192034e-05 0.175561595577878 7.58169419942382e-05 0.258187545073948 7.61032728361183e-05 7.58800710721782e-05 7.64768806863269e-05
25.70608 18.93149 11.32736 17.5 17.18709 185.14955 256 448 28.6732 28.6732 7 69.232 44.643 0 0 13.806 11.433 13.996 11.199 41.43 25.895 -9 0 0.0162013 0.0108483 0.015551 0.0097581 0.0178164 0.0123084 0.0173975 0.0114585 -0.2280506 0.6352726 -0.3000333 0.6320767 0.0159085 0.0102396 3.23e-05 0.0004315 0.0012402 0.0163445 0.9708387 4.20219160564289e-05 4.16658486507136e-05 4.17536411095609e-05 4.15113349122498e-05 0.000244556362541078 4.19819803481108e-05 0.0370343201881765 4.21097484610791e-05 0.468637718016236 4.19272162364082e-05 0.0384008786132421 4.189143688528e-05 0.45522192887521 4.2129476415515e-05 4.19673146653002e-05 4.16380308536475e-05
1.03334 24.63509 26.58028 17.5 1.96925 69.27343 406 278 19.64199 19.64199 8 11.352 8.466 0 0 1.832 2.178 2.8 2.715 6.72 5.919 -9 0 0.0024594 0.0021671 0.0025871 0.0022403 0.0024105 0.001946 0.0026834 0.0021072 0.0077454 0.8266754 -0.1603228 0.8372055 0.0025683 0.002175 4.51e-05 0.0002023 0.0201422 0.0611332 0.9486226 4.70390455040479e-05 4.70194357602947e-05 4.7031296489366e-05 4.67947509201587e-05 0.000655892614963168 4.72829720535866e-05 0.0813172836101092 4.66593412112161e-05 0.475853649515012 4.71167688285078e-05 0.0461705094499059 4.73139027112028e-05 0.395485332325689 4.70971846124375e-05 4.67519561250748e-05 4.72258301052792e-05
17.63587 12.61116 4.63188 17.5 17.62228 118.46923 471 436 28.11555 28.11555 9 87.428 31.446 0 0 17.498 8.513 16.946 8.346 52.984 20.759 -9 0 0.0182842 0.0069375 0.0181337 0.0068903 0.0199727 0.0074907 0.0197963 0.0074514 -0.3182037 0.4767634 -0.303803 0.4785087 0.0182446 0.0068311 3.56e-05 0.0004848 0.0012109 0.0135529 0.9609194 3.46676762108991e-05 3.4573541401963e-05 3.45934351848409e-05 3.4897830275711e-05 0.000531073472757774 3.46050219802198e-05 0.111712909616249 3.47590647067549e-05 0.634645783057119 3.48355488878278e-05 0.0127702702480935 3.47489357857557e-05 0.239958040361628 3.47783919382916e-05 3.47327958224956e-05 3.47310019576773e-05
15.64691 13.71728 20.3091 17.5 3.77042 59.38941 254 45 0.97241 0.97241 10 25.208 24.023 0.02 0.209 12.176 10.514 4.34 6.283 8.672 14.784 -9 0 0.0051591 0.0056913 0.0037188 0.0056204 0.0058944 0.0058482 0.0036829 0.0055534 -0.3265201 0.9885252 0.0726415 1.0844295 0.0055056 0.0056566 0.0010666 0.0010508 0.1578523 0.1533338 0.8727047 7.66618111377546e-05 7.65752962645332e-05 0.0022814042703158 7.66625776756468e-05 0.000765036438647431 7.65856633354373e-05 0.143835797151811 7.6650612819405e-05 0.453747497184533 7.67493047450785e-05 0.0596786083926431 7.66880119958038e-05 0.33892513499305 7.6565203079379e-05 7.6719909303688e-05 7.66631786436221e-05
29.91232 8.99239 26.89999 17.5 12.20955 19.0689 354 323 3.07781 3.07781 11 88.172 29.924 0 0 20.224 9.078 14.392 7.514 53.556 22.1 -9 0 0.0208621 0.0088709 0.0199945 0.0085626 0.0213961 0.0078555 0.019635 0.0078971 -0.1568567 0.579361 0.0659126 0.618875 0.0207184 0.0086325 0.0002902 0.0007453 0.0085039 0.0194827 0.9406202 0.00243677667935135 9.75763047707025e-05 0.00409887746065139 9.76477299479325e-05 0.0116462701183113 9.761735338789e-05 0.293986241893011 9.7611292708774e-05 0.210659363456573 9.76055244796873e-05 0.300183474247082 9.76830523903298e-05 0.175272727919447 9.76397367292955e-05 0.000935277971912003 9.76092592454581e-05
0.73179 8.71822 24.72101 17.5 10.9052 40.67601 453 391 17.66434 17.66434 12 11.386 5.398 0 0 1.668 1.784 3.3 2.442 6.418 3.964 -9 0 0.0023386 0.0015456 0.0025423 0.0016048 0.0022792 0.0012868 0.0027392 0.0013955 0.0507431 0.9250804 -0.2890966 0.8390419 0.0024954 0.0015396 5.49e-05 0.0001571 0.0132397 0.0335076 0.8648906 6.09921714132264e-05 6.10040634602379e-05 6.10599663425284e-05 6.10470970810143e-05 0.00102977432800927 0.000193101076226613 0.0311428857496527 0.00179034229502852 0.640732134904134 0.00685553696812095 0.00921780529881587 0.00191120622405686 0.298034942476427 0.00872604486896686 6.10771104795747e-05 6.1045401785003e-05
26.27974 21.18831 18.39257 17.5 16.7894 186.77514 406 381 28.10304 28.10304 13 63.778 41.118 0 0 12.578 9.908 12.516 10.242 38.684 24.313 -9 0 0.0246723 0.0165916 0.0213939 0.0128958 0.0258863 0.0167257 0.0237469 0.0143885 -0.1682691 0.5496922 -0.3095317 0.5796179 0.0230296 0.0146097 -3.5e-06 0.0005285 0.0010305 0.0156033 0.9718807 3.17256682028403e-05 3.16119894224547e-05 3.18241348900201e-05 3.14417001399927e-05 0.000175512818709651 3.17071035185792e-05 0.0108457295403345 3.16591864562041e-05 0.794903886535655 3.15083344273481e-05 0.00846125864653899 3.15912403982007e-05 0.18526565550404 3.15101130408622e-05 3.1676706651374e-05 3.17007775732253e-05
16.21912 18.11669 22.85931 17.5 18.30526 126.29227 445 372 14.42707 14.42707 14 81.806 42.085 0 0 15.58 9.642 15.04 9.648 51.186 27.59 -9 0 0.0219111 0.0125881 0.0207057 0.0110695 0.022629 0.0120993 0.0218674 0.011241 -0.1512439 0.5606595 -0.2102717 0.5590738 0.0213896 0.0117 8.13e-05 0.0006351 0.002839 0.0186095 0.9642982 4.6088928640866e-05 4.60863682874376e-05 4.61120582607445e-05 4.61070845623082e-05 0.000196428244856962 4.60953753131563e-05 0.143168473384225 4.61055325315811e-05 0.668794201285083 4.60897145819707e-05 0.023690509183012 4.6107976567869e-05 0.163187348574553 4.60741207873348e-05 0.000502054939757157 4.61172289794993e-05
9.73717 24.88397 15.26919 17.5 10.23893 24.47181 250 293 12.56429 12.56429 15 67.21 32.601 0 0 11.82 8.303 12.956 7.927 42.434 21.984 -9 0 0.0152694 0.0080294 0.0153718 0.0079004 0.0153596 0.0078779 0.0156652 0.0077216 -0.0130536 0.6357448 -0.0868632 0.6068026 0.01541 0.0079415 8.94e-05 0.0005501 0.0031767 0.0171631 0.9629108 5.66569729096412e-05 5.65962464492841e-05 5.66053657805862e-05 5.66137117870318e-05 0.000173049562600113 5.66734759200159e-05 0.0985821614261582 5.66424686561599e-05 0.497971104762026 5.66681699013634e-05 0.0685388447869679 5.66097534266878e-05 0.332674608803714 5.66311659929149e-05 0.00149391800365496 5.66153240556145e-05
16.03106 21.49875 1.33294 17.5 3.06896 122.83 97 137 19.67439 19.67439 16 11.116 24.171 0 0 2.404 5.374 2.518 5.254 6.194 14.543 -9 0 0.0022526 0.0050362 0.0022789 0.0049352 0.0024748 0.0057105 0.0024991 0.0056706 -0.1075694 0.8813621 -0.1439226 0.9164262 0.0023047 0.0049682 3.89e-05 0.0001443 0.0227815 0.0451608 0.988062 3.20381724103485e-05 3.22179675945091e-05 3.20241389997144e-05 3.20363775486514e-05 3.19873001176369e-05 3.19578695727376e-05 0.00895194101616352 3.23010666400949e-05 0.65468204608705 3.20637926982297e-05 0.0044702431046429 3.1853116243636e-05 0.331511457800993 3.18727562768847e-05 3.18045713247104e-05 3.21548617234438e-05
28.79103 0.7136 27.12134 17.5 2.87179 45.38621 327 214 2.25382 2.25382 17 13.522 8.265 0.012 0.109 9.596 6.115 1.03 1.555 2.884 4.362 -9 0 0.0025488 0.0018699 0.001164 0.0017129 0.0035177 0.0021379 0.0011032 0.0015011 -0.9041523 0.9583632 0.0551456 0.7563258 0.0023174 0.0019158 0.000461 0.0007005 0.1194655 0.142596 0.7014399 0.00036986185133836 0.000102842744641899 0.00462750022476236 0.000102008250635842 0.00239877018885207 0.000101797166590265 0.410775064386372 0.000102035793018668 0.20910914245759 0.0001013512599677 0.254650153385231 0.00010260554647349 0.116726511434958 0.000527323984828142 0.000100848858131225 0.000102182466608401
11.99512 11.56931 24.23541 17.5 1.50615 196.76004 122 117 17.98114 17.98114 18 6.09 19.374 0.004 0.063 1.296 3.328 1.488 4.332 3.302 12.724 -9 0 0.0012182 0.0042587 0.0012078 0.00431 0.001296 0.0043979 0.0013502 0.004673 -0.1171688 0.7469796 -0.1978504 0.7642158 0.0012636 0.0042346 5.06e-05 0.000174 0.0785952 0.1503118 0.9919723 3.48468341763541e-05 3.47317785006526e-05 3.47585508884518e-05 3.46699154113706e-05 0.00105573067171987 3.46322730692176e-05 0.0596233382617177 3.48242529997906e-05 0.206351382339108 3.48659224928454e-05 0.0558520013885712 3.48998353011777e-05 0.676735092606434 3.46240605356434e-05 3.47855465596418e-05 3.48157625142105e-05
