N1 N2 Na Tsplit dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
11.00877 5.31287 27.76725 26 59 108.306 30.457 55.136 23.259 33.968 13.696 17.762 6.056 1.44 4.084 49.042 21.959 0.0121705 0.0060763 0.0064243 0.0041523 0.0139322 0.0095006 0.0084273 0.009044 -0.2607026 0.7943684 -0.310962 0.9634723 0.0798733 0.0125077 0.070576 0.0115248 0.7994211 0.0753023 0.641315 0.00141682714307899 0.888690711585156 5.95696410749052e-05 0.0013035723684811 5.27276909218983e-05 0.10781239886775 2.39826365698694e-05 4.48676514431781e-05 2.3982712987177e-05 2.39823147102425e-05 2.39812681227658e-05 0.000125466187003734 2.39825159748695e-05 0.0003259829566333 2.398210472565e-05 2.39823553671186e-05 0.000616257801917883 0.000616257801917883 0.000993276341457546
26.15212 17.75689 18.26886 26 60 48.094 15.77 0.204 2.332 17.89 6.685 17.912 7.011 12.088 5.41 0.226 14.746 0.03743 0.0073449 0.0231865 0.0049893 0.0465953 0.0068344 0.0326834 0.0043279 -0.8210855 0.3725049 -1.2026067 0.4451898 0.0723896 0.0091844 0.0420814 0.0076433 0.4164898 0.0605602 0.2649327 0.00123472702893103 0.94696436593663 0.000555146488655021 0.0219746144576142 0.000308297071958505 0.0285399475191879 3.13344064059335e-05 3.13355337936274e-05 3.133194003858e-05 3.13223930973175e-05 3.13174234250215e-05 0.000140932007438387 3.13314482093601e-05 3.132658133857e-05 3.13303123133162e-05 3.13394509636684e-05 0.000360254310799174 0.000360254310799174 0.000991093334629672
25.89928 2.5025 20.25684 26 61 76.454 46.272 18.412 22.178 42.954 30.928 8.952 4.084 6.136 6.405 46.582 16.946 0.0314473 0.0100007 0.0067401 0.0041058 0.0331011 0.0105071 0.0143951 0.0107313 -0.1754334 0.4602273 -1.349062 1.3060941 0.0721093 0.0104557 0.0530156 0.0089255 0.5959524 0.1021802 0.7763129 0.000203004991160287 0.972038772270713 3.09168369090657e-05 0.0258479438341765 3.0449135407708e-05 0.00171832854902979 9.86865647792657e-06 9.86965321112482e-06 9.86905355766617e-06 9.86926961182386e-06 9.86905531211268e-06 4.17621343768505e-05 9.86956138983119e-06 9.86886723435269e-06 9.86902574269116e-06 9.86910568933612e-06 0.000110848439112749 0.000110848439112749 0.000988986744660576
15.93904 20.20823 18.58811 26 62 56.386 32.362 3.102 10.203 16.074 12.091 24.408 13.332 12.802 8.605 19.816 21.331 0.0267801 0.0069849 0.0242887 0.0057313 0.0383128 0.0096791 0.0329883 0.0070039 -1.1810054 0.5109026 -1.0444905 0.5133126 0.0708598 0.0092172 0.0453253 0.0078545 0.4795616 0.0768999 0.4593022 0.000185041122079383 0.958754845807951 8.48794910037847e-05 0.0235979036490859 5.41955091135324e-05 0.0170286266852031 9.00633333320612e-06 9.00580004280188e-06 9.00502432256862e-06 9.00440890475304e-06 9.00558667064809e-06 0.000213460895274975 9.0043023567946e-06 9.0054444035629e-06 9.00468369686045e-06 9.00525655699521e-06 0.00027650277510777 0.00027650277510777 0.000990385792923349
19.7903 18.24868 16.2271 26 63 51.33 29.847 3.16 9.899 17.492 12.86 20.578 11.702 10.1 5.762 27.55 13.759 0.030427 0.0077681 0.0225776 0.0055149 0.0399798 0.0096328 0.0308715 0.0067807 -0.9426706 0.4743159 -1.0555382 0.5517028 0.0685845 0.009177 0.0420822 0.0079946 0.4520432 0.0818435 0.4355581 6.74532171941262e-05 0.904693498835153 1.62276978706065e-05 0.0507280607112147 3.30634647067708e-05 0.0442216878518218 1.62280285496797e-05 1.62269595634846e-05 1.62279512621801e-05 1.62278194706469e-05 1.62221987024702e-05 9.39674276480097e-05 1.62239266412877e-05 1.62281195909882e-05 1.6228104961643e-05 1.62276856486121e-05 0.00020755916792564 0.00020755916792564 0.000989803342656053
22.22974 11.70481 23.71502 26 64 47.89 27.319 2.984 10.68 18.22 13.533 16.072 7.689 10.614 5.27 26.374 22.391 0.0336217 0.0079367 0.0179807 0.0045638 0.0413739 0.0085747 0.0288911 0.0067495 -0.7521135 0.4577458 -1.4904027 0.5386763 0.0770489 0.0110974 0.0512477 0.0093428 0.5064243 0.072792 0.4418276 0.00075802027461808 0.955613702691672 6.74984404394378e-05 0.0352969420688627 0.000106063830414386 0.00797448569114387 1.83285753494299e-05 1.83294524711066e-05 1.8328517740307e-05 1.83286033518904e-05 1.83286445501548e-05 1.83286814819914e-05 1.83287069587915e-05 1.83287163497142e-05 1.83286945922546e-05 1.83284100042762e-05 0.000146635273477943 0.000146635273477943 0.000989288851654154
22.54596 4.92365 1.19914 26 65 111.724 27.491 27.384 10.586 66.848 19.96 16.69 6.449 0.802 2.936 43.388 11.138 0.0213321 0.0065438 0.0054952 0.0028832 0.0219785 0.0063446 0.0063843 0.0049956 -0.1198222 0.4851202 -0.2147897 0.9249921 0.053687 0.0064544 0.0402734 0.0059503 0.6105248 0.0809608 0.4527955 0.0014521972064957 0.811014824781517 0.000634252588782539 0.120941957032944 0.000306142733213248 0.065388880172052 2.4770053758196e-05 2.47644019543103e-05 2.4765397899241e-05 2.47771877782111e-05 2.47775138231169e-05 3.88079345715136e-05 2.47708558371043e-05 2.47664057370633e-05 2.47770550315811e-05 2.476867860452e-05 0.000212210265472045 0.000212210265472045 0.000989842700353502
5.01199 20.9572 27.45369 26 66 92.2 38.915 18.448 24.829 10.182 6.462 48.816 20.184 14.754 15.183 38.722 23.503 0.0116328 0.0065077 0.0253423 0.0076503 0.0224943 0.0154699 0.0320503 0.0115912 -1.3563883 1.1337947 -0.6991439 0.6706381 0.0778103 0.0120757 0.0593228 0.0102267 0.6289883 0.0969257 0.7197035 0.00816163410577559 0.962162101806631 0.000544361378641476 0.0135082601171724 3.17953072646823e-05 0.0153925035960403 1.99345250745893e-05 1.9934497522334e-05 1.99342817723241e-05 1.99344523774606e-05 1.99342763656775e-05 1.99343512152006e-05 1.99344095855945e-05 1.99343335606843e-05 1.99342429694043e-05 1.99343180311237e-05 0.000159481485771209 0.000159481485771209 0.000989397194467833
8.92712 28.8447 3.91239 26 67 84.594 41.168 8.212 12.506 16.162 10.453 48.69 25.126 11.53 12.06 23.4 18.9 0.0156329 0.0068747 0.0265977 0.0056342 0.0255256 0.0136687 0.0319037 0.0076458 -1.2217109 0.88298 -0.6191865 0.5178497 0.0560576 0.0067291 0.0349423 0.0059613 0.4659812 0.0934595 0.6245269 0.000193627493058467 0.948992152118143 2.24397073762682e-05 0.0217198332414093 8.83635896663896e-05 0.0288180747282982 1.06171847352169e-05 6.99548530774181e-05 1.06173195284306e-05 1.06170065721155e-05 1.06171148439845e-05 1.06167869974864e-05 1.06171066177659e-05 1.06171137132498e-05 1.06174956291633e-05 1.06171403332569e-05 0.000144277549766915 0.000144277549766915 0.000989268958924983
12.67493 9.90988 0.2454 26 68 109.082 13.865 30.952 8.293 43.138 10.727 34.774 9.509 0.218 2.263 43.208 8.733 0.0123644 0.0042425 0.0098985 0.0034987 0.0125274 0.00385 0.0100712 0.0033334 -0.0722865 0.6159621 -0.0695086 0.6595882 0.0524066 0.0066117 0.0412751 0.0066653 0.655906 0.0733263 0.1348338 0.00299379306281152 0.754189578842344 0.000410962432048781 0.100642962390188 0.000914608167085528 0.140616485623039 2.31335992502005e-05 2.31343984475054e-05 2.31250975541594e-05 2.3135012558453e-05 2.3141385363393e-05 2.32077732615564e-05 2.32122563578803e-05 2.31586790846968e-05 2.32111404700787e-05 2.31501401352488e-05 0.000185256790619899 0.000185256790619899 0.000989614787738028
3.49622 8.50389 22.71778 26 69 105.356 14.003 62.514 13.637 12.074 4.682 30.236 9.202 0.532 5.092 48.374 9.828 0.0035137 0.0019358 0.0086587 0.0034433 0.0036536 0.0026593 0.0087656 0.0039551 -0.0707552 0.8649759 -0.02707 0.7134938 0.0747642 0.011904 0.068678 0.011724 0.8513886 0.0467943 0.1511983 0.00363443649387527 0.898700210687909 0.00216450100967843 0.0304041583291727 0.000279876075548041 0.0645571865444474 2.59632748913678e-05 2.59638968474882e-05 2.59628900284764e-05 2.59625742162204e-05 2.59632135433509e-05 2.59632641943947e-05 2.5963576080552e-05 2.59629724226331e-05 2.59617250119881e-05 2.59634721328378e-05 0.000207716447941993 0.000207716447941993 0.000989804673563432
24.28936 11.74261 22.36524 26 70 62.052 32.288 2.63 9.316 24.762 15.645 20.498 10.74 14.162 9.209 13.214 20.071 0.0340459 0.0086098 0.0176236 0.0043896 0.0406484 0.0093142 0.0281165 0.0064008 -0.655058 0.4301386 -1.4621667 0.5848466 0.0746617 0.0101696 0.048827 0.0081816 0.4949916 0.0691181 0.3467551 0.0022506640628263 0.799188897542234 2.03235528573148e-05 0.0340972552878778 2.0329020473363e-05 0.164219106176688 2.03096917811968e-05 2.03319438807604e-05 2.03383104583768e-05 2.03431940303137e-05 2.03540766743996e-05 2.03270655856552e-05 2.03925777622508e-05 2.0363379792096e-05 2.0333028193286e-05 2.03310888851771e-05 0.000162766858735649 0.000162766858735649 0.000989424913666068
24.88119 26.62384 22.30326 26 71 48.07 7.424 0.054 1.207 15.404 5.046 20.012 4.686 12.6 3.682 -7.096 8.093 0.0392532 0.0065962 0.0307635 0.006147 0.0522558 0.0058201 0.0397887 0.0051758 -1.0358818 0.3505561 -0.9466426 0.4099163 0.0764136 0.0101468 0.0414052 0.0085022 0.3765433 0.0550813 0.1551869 0.00160250085125348 0.850418434284189 0.00118271170406736 0.0462792491637411 1.70327076734594e-05 0.100276186194405 1.70237579391808e-05 1.70318042110855e-05 1.70375672541883e-05 1.71084750341594e-05 1.71130607903597e-05 7.03888886910667e-05 1.7022117515554e-05 1.70362862967452e-05 1.70169483361254e-05 1.71061886024228e-05 0.000189768433226573 0.000189768433226573 0.00098965289436662
12.47575 4.57499 19.64576 26 72 111.11 20.772 52.794 15.421 42.168 13.121 15.624 5.637 0.524 2.78 51.318 14.724 0.0128304 0.0051892 0.0048423 0.0028106 0.0133612 0.0060934 0.0055072 0.0054301 -0.1109065 0.6426957 -0.1311668 0.8651356 0.0716422 0.0109175 0.0628058 0.0104077 0.7855696 0.0642486 0.4070553 0.00318235915686759 0.949100073682199 0.000161818000562069 0.0319380825346981 0.000351717871418742 0.0150464541786806 2.19499422584138e-05 2.19518644124373e-05 2.19496251389951e-05 2.19521630402638e-05 2.1948903891197e-05 2.19508786278679e-05 2.19519878628602e-05 2.19354739917384e-05 2.19544991033591e-05 2.1949237247119e-05 0.000175598548656157 0.000175598548656157 0.000989533243754587
26.14009 10.57429 13.11559 26 73 73.476 37.264 4.664 11.911 32.558 19.84 22.084 11.149 14.17 10.561 17.158 22.053 0.0322319 0.0085112 0.0153521 0.0044538 0.0371921 0.0094711 0.0242194 0.0071307 -0.5283002 0.4122755 -1.3719339 0.6967082 0.0662729 0.0086072 0.0424809 0.0073188 0.4823576 0.0832139 0.4605324 0.00223239187994149 0.928397187793484 5.54584694316201e-05 0.0366448044352446 0.000250047935942828 0.0320312338238225 1.35321241110136e-05 0.000266186481287375 1.35275613058296e-05 1.35315796029514e-05 1.3541539343044e-05 1.35511682343149e-05 1.36134037444001e-05 1.43270447237816e-05 1.35311148161342e-05 1.3533644964281e-05 0.000361820694942902 0.000361820694942902 0.000991106590249229
16.06255 17.57761 28.75569 26 74 52.672 27.923 2.838 10.861 14.284 10.148 22.496 11.298 13.054 7.16 27.36 18.256 0.0278224 0.0072345 0.0237892 0.0058898 0.0403113 0.0096554 0.0345584 0.0072917 -1.2244201 0.5251845 -1.2501917 0.5055068 0.0807865 0.0120693 0.0549807 0.0102516 0.5236061 0.0719513 0.3776171 0.0235129638784941 0.436427657317184 6.05228217226279e-05 0.32641665259658 0.000630923019990633 0.212346113583181 6.05145881631915e-05 6.05218392351002e-05 6.05190734878037e-05 6.05150861532472e-05 6.05190560511538e-05 6.05160666376121e-05 6.05168197996389e-05 6.05103494935506e-05 6.05130342996615e-05 6.05208695262364e-05 0.000484191482606637 0.000484191482606637 0.000992147593556302
26.94231 11.1946 9.56098 26 75 56.442 36.258 4.484 10.575 26.718 20.85 16.782 9.979 8.458 6.022 25.312 15.803 0.0336533 0.0084353 0.0156532 0.0043463 0.0385288 0.0094129 0.0234093 0.0068537 -0.4902345 0.4224116 -1.2303745 0.6874303 0.0629089 0.0080306 0.0382557 0.0066222 0.4478381 0.0817689 0.4845211 0.000694722125214483 0.890179489955255 0.000212957008460304 0.0519107344394855 2.18155184741339e-05 0.0567621695603816 2.1809686144649e-05 2.18123021893073e-05 2.18089575621492e-05 2.18140058669865e-05 2.18103898085012e-05 2.18083799479453e-05 2.18115890347126e-05 2.18173701654457e-05 2.18149168733623e-05 2.18037951359416e-05 0.000174500292197688 0.000174500292197688 0.000989523968144364
16.42369 1.00671 26.79086 26 76 105.156 33.202 48.678 25.232 48.962 20.235 5.128 5.237 2.388 6.024 55.668 11.017 0.018513 0.0076865 0.0026571 0.0038131 0.0200252 0.0096322 0.0057287 0.0103649 -0.2015578 0.6196769 -0.5323735 1.2300533 0.0785511 0.0129088 0.067966 0.011438 0.7728788 0.0850954 0.7588098 0.00170824478487613 0.971253238316293 0.000154363332738688 0.0181042629587414 2.08656152919324e-05 0.00855035157434473 2.0866603453933e-05 2.08622975344023e-05 2.08630123357295e-05 2.0870677176538e-05 2.08669629993717e-05 2.0870503131507e-05 2.0869087529784e-05 2.08665682444258e-05 2.08700971330994e-05 2.08676081755074e-05 0.000166942680210081 0.000166942680210081 0.000989460157949426
16.53936 24.66804 26.77651 26 77 48.668 16.569 0.416 3.768 12.376 5.862 22.18 7.915 13.696 5.79 1.512 16.071 0.0308327 0.0063365 0.0302082 0.0059417 0.0461967 0.0072309 0.0397577 0.0055513 -1.368812 0.3955684 -0.9957809 0.3983583 0.0796205 0.0109075 0.0491001 0.0093738 0.451705 0.0610907 0.2719637 0.000988708961102065 0.896349468211883 0.000210623804284864 0.0631178940957855 0.000356781371569241 0.0382174165150508 2.00990954282038e-05 2.00909225990288e-05 2.0083655987829e-05 2.01520977811716e-05 2.0341876682391e-05 0.000445586580554726 2.01401275176829e-05 0.000152422692301325 2.00875766662496e-05 2.01024148059137e-05 0.000718945943283688 0.000718945943283688 0.000994155251943507
24.67289 10.81684 12.42223 26 78 58.05 40.158 6.66 13.158 27.37 23.128 16.492 9.811 7.528 5.274 34.192 13.485 0.0319802 0.0086055 0.0149686 0.0046763 0.0369114 0.009857 0.0228692 0.0078782 -0.5110752 0.4505728 -1.2347935 0.7759327 0.0655175 0.00876 0.0420432 0.0074909 0.4840385 0.088468 0.5052976 0.000699855469951298 0.889782615440609 1.51202924672461e-05 0.0590430400039082 1.51209205936011e-05 0.0502246831530269 1.51201769288487e-05 1.51204494764446e-05 1.51197673141511e-05 1.51218052980641e-05 1.51210560818234e-05 1.51204054160191e-05 1.51201547665943e-05 8.34794266510157e-05 1.51205683579289e-05 1.51209091523837e-05 0.000189328967520674 0.000189328967520674 0.000989649181676665
6.69588 15.52202 9.21219 26 79 109.478 25.707 36.562 14.766 21.802 8.355 49.414 15.167 1.7 6.435 49.912 11.127 0.0077421 0.0047043 0.0156049 0.0052815 0.0093795 0.008692 0.0167679 0.0069817 -0.2933823 0.8954533 -0.1814964 0.6374176 0.0617868 0.008443 0.0501133 0.0078505 0.691413 0.0811961 0.4656825 0.00644743356463805 0.728308249050914 0.00117414392349842 0.191579059202934 0.000619063760947516 0.0715271019843221 3.44799946864134e-05 3.44980510020337e-05 3.44941965053443e-05 3.44481918991134e-05 3.45421742066239e-05 3.4556142619501e-05 3.44657589833759e-05 3.45406138614909e-05 3.44556306886706e-05 3.44677582936315e-05 0.0002760441496622 0.0002760441496622 0.000990381915497285
5.16863 20.81677 21.59488 26 80 104.44 34.871 23.818 23.903 12.604 6.926 55.574 18.809 12.444 15.997 38.784 24.098 0.0096323 0.0060515 0.0235934 0.0071098 0.0171044 0.0142393 0.0283099 0.0110215 -1.0465634 1.1265116 -0.5028111 0.703572 0.071879 0.0105544 0.0552661 0.0092179 0.6373634 0.0966858 0.7235523 0.0171202601512832 0.778638496236259 0.000441917508773546 0.0813243166573447 0.00138795581794147 0.120251309843545 4.40713733668554e-05 0.00017153279260466 4.40691320033887e-05 0.00031166764092366 4.40590041024926e-05 4.40714404769871e-05 4.40769339180609e-05 4.40696111181475e-05 4.40670988637626e-05 4.4058757475536e-05 0.000747683818791054 0.000747683818791054 0.00099440067528422
23.38615 16.41341 19.25998 26 81 51.274 22.894 0.938 5.257 18.718 10.261 19.126 9.179 12.492 6.143 7.528 17.027 0.0345102 0.0071853 0.0218194 0.0048767 0.04355 0.0078497 0.0316179 0.005288 -0.8450876 0.4060321 -1.2585891 0.4919503 0.0728253 0.0098566 0.0446606 0.0083625 0.4491297 0.0638831 0.2810583 0.000315488143027953 0.938232935514907 6.28980301762124e-05 0.0478896259515608 7.40215474143192e-05 0.0133562898147153 6.86059933787206e-06 6.87242564732496e-06 6.87838715108385e-06 6.88349050916871e-06 6.88235009574899e-06 6.88343470004697e-06 6.86715511429618e-06 6.87088730267802e-06 6.87618837169556e-06 6.86607996861178e-06 5.49994856759105e-05 5.49994856759105e-05 0.000988515177271316
28.04086 22.53061 8.00493 26 82 44.64 10.95 0.192 2.14 17.358 6.522 17.052 5.146 10.038 3.374 5.446 12.653 0.0380776 0.0057883 0.0248701 0.0050249 0.0473281 0.005714 0.0323101 0.0045129 -0.8086599 0.3062358 -0.9575982 0.3801917 0.0630759 0.006806 0.031602 0.0056104 0.340591 0.0537986 0.2639832 0.000259787032942932 0.919024658577641 2.57327424888468e-05 0.0564899648742308 9.32297038052026e-05 0.0238492951318568 2.5745678945246e-05 2.57359283245701e-05 2.5732795625959e-05 2.57354089129073e-05 2.57262070122343e-05 2.57307775594028e-05 2.57269247640092e-05 2.57370530361574e-05 2.57235721085425e-05 2.57375907457139e-05 0.000205881369075149 0.000205881369075149 0.00098978914583298
3.74633 26.22311 13.35159 26 83 83.858 47.214 19.848 19.919 7.956 5.788 50.952 30.058 5.102 6.293 44.666 15.624 0.0096727 0.0069526 0.0264746 0.0069161 0.0194721 0.0172098 0.0305084 0.0096895 -1.1184945 1.257965 -0.4408605 0.551926 0.0649471 0.0089129 0.0468735 0.0082075 0.5791702 0.1069099 0.7494585 0.00459965677006871 0.841293594688308 0.000622502230090299 0.0501078458524927 4.21904234551225e-05 0.102955936211276 3.78313932871892e-05 3.7828151801343e-05 3.78347687849329e-05 3.7829932311704e-05 3.78208403811238e-05 3.78291848154818e-05 3.782605452722e-05 3.78239857146404e-05 3.78208065216801e-05 3.78287061644011e-05 0.00030264720673734 0.00030264720673734 0.000990606814875111
9.285 8.10183 29.74838 26 84 110.866 29.68 50.158 26.771 27.974 11.137 28.102 10.73 4.632 11.658 53.556 16.17 0.0112187 0.00599 0.0098967 0.0051733 0.013806 0.0106446 0.0130286 0.0109255 -0.3497483 0.8483493 -0.3972416 0.9947946 0.0813274 0.0125924 0.0707697 0.0111433 0.7794902 0.0780863 0.6432374 0.00265769611208225 0.989668767864597 5.07591433680656e-05 0.00550502127009195 2.97712796481685e-05 0.00200904023532446 6.80653615696328e-06 6.80737755199269e-06 6.80657086386255e-06 6.80626738653364e-06 6.80678546762298e-06 6.80635809809356e-06 6.80544872702404e-06 1.76865003410584e-05 6.8062906179653e-06 6.80595967659286e-06 6.53327339186777e-05 6.53327339186777e-05 0.000988602469209654
16.52004 12.18063 6.72884 26 85 114.958 26.238 22.164 15.733 45.976 14.968 38.908 11.551 7.91 13.991 36.316 18.922 0.0182529 0.0069553 0.0138977 0.0051975 0.0201836 0.0090433 0.0165271 0.0080282 -0.2728688 0.6233541 -0.4290756 0.7678608 0.0581058 0.0067286 0.0420305 0.0067768 0.5792002 0.0983755 0.5222206 0.000478104295219165 0.726510371184372 0.000216629050681362 0.145887830586016 0.000411485949972077 0.126299688816794 1.55397193527998e-05 1.55306980373372e-05 1.55359987744373e-05 1.55454173264871e-05 1.55405766290453e-05 5.60145914151694e-05 1.5546588211321e-05 1.55500551025284e-05 1.55472988122695e-05 1.55391732845072e-05 0.000164808768172299 0.000164808768172299 0.000989442146488077
11.60412 9.10816 10.85833 26 86 115.006 15.258 40.244 13.949 40.13 11.038 32.684 9.518 1.948 7.579 50.974 11.684 0.0125808 0.0051724 0.0097744 0.0038745 0.0129288 0.0059629 0.0105036 0.0056202 -0.058563 0.6402456 -0.1225958 0.7717037 0.0636585 0.0081917 0.0524809 0.0082638 0.7077911 0.0761856 0.2620628 0.000985182161018811 0.796394598033547 5.47909432875434e-05 0.0563053642559869 7.7950032274662e-05 0.146024963723045 1.57077604210551e-05 1.57233182748706e-05 1.57207549754148e-05 1.57066909357438e-05 1.5716036705391e-05 1.57082874967728e-05 1.57155972162017e-05 1.57161782299442e-05 1.57234386202676e-05 1.5712787964144e-05 0.000125718576373047 0.000125718576373047 0.000989112334127672
2.0586 18.12344 8.87918 26 87 112.77 14.009 41.714 12.254 7.24 3.718 62.184 13.391 1.632 8.329 49.928 11.475 0.0023926 0.0020799 0.0179032 0.0052739 0.0028925 0.0043669 0.0183649 0.0056593 -0.1282308 1.023971 -0.0798917 0.5488145 0.0620847 0.0089507 0.0519368 0.0086092 0.7247499 0.0697813 0.349688 0.232913089392122 0.568388471853272 0.00113759530802154 0.0247623821305204 0.00202039498407493 0.170115499430949 5.44766077070277e-05 5.44847441046447e-05 5.44536672146356e-05 5.44698240104901e-05 5.44909847456211e-05 0.000172237782832153 5.45029343279441e-05 5.44731751592297e-05 5.4475815359801e-05 5.45013655791146e-05 0.000553650055324002 0.000553650055324002 0.000992740945843393
23.94422 27.99798 11.1445 26 88 47.162 11.889 0.086 1.329 15.67 5.891 20.088 6.241 11.318 4.052 -7.494 6.808 0.0357587 0.0058296 0.0289829 0.0053289 0.0478688 0.0059298 0.0365083 0.0045167 -1.0481414 0.3186015 -0.860734 0.3619585 0.0654396 0.0071905 0.0330688 0.0062347 0.3440956 0.0556241 0.2159779 0.00361272982188293 0.560694617404873 8.02656996199111e-05 0.212776050138659 0.00065894908890132 0.221630609399963 4.21392784847058e-05 0.000167765089109249 4.21084667043516e-05 4.21129626507727e-05 4.21185642349617e-05 4.20962708915848e-05 4.21119632615789e-05 4.21171560853354e-05 4.21030325075611e-05 4.210566217093e-05 0.000462608707097911 0.000462608707097911 0.000991963236643506
