N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
23.59519 16.26223 21.27622 16.5 17.58406 62.72781 22 162 33 82.622 22.185 35.3 14.871 20.06 12.363 26.702 22.379 0.56 3.926 34.446 9.942 0.006233 0.0054605 0.0076123 0.0066667 0.0063054 0.0057913 0.0080017 0.0071396 -0.018954 0.7810693 -0.1505522 0.7599362 0.048963 0.0128453 0.0420403 0.0129243 0.757259 0.1289752 0.0800492 0.944489722861572 0.000475143145530828 0.0270466046180997 0.000226268670711991 0.0272582316132613 0.000281939461607048 2.22119762127404e-05 2.22134352250714e-05 2.22048518223751e-05 2.22046482941759e-05 2.22138077759385e-05 2.2206451111102e-05 2.22097875913902e-05 2.22054350188958e-05 2.22067277391459e-05 2.22125084258565e-05
28.09839 26.68833 23.90517 16.5 18.48597 113.35823 460 13 34 100.756 29.048 16.518 14.107 64.894 28.038 14.202 7.913 5.142 9.595 28.38 14.054 0.0246194 0.0110209 0.0055894 0.0048948 0.025839 0.0107612 0.008482 0.0086871 -0.210019 0.507329 -0.6565227 1.0963508 0.0486181 0.0141078 0.0335137 0.0113643 0.5414942 0.1321482 0.5518046 0.682905040303464 0.000149744351467299 0.202958072039095 0.00124920089900548 0.111309179804994 0.00107122418770172 3.06529532569922e-05 3.06532524477019e-05 3.06472433162086e-05 3.06535327322119e-05 8.16664114093124e-05 3.06496679134283e-05 3.0653025369938e-05 3.06550791003247e-05 3.06538979906466e-05 3.06533507352755e-05
5.02393 26.59803 20.59795 16.5 15.6822 5.63737 182 161 35 109.298 22.672 24.02 13.46 13.688 6.306 67.978 18.94 3.612 9.624 35.922 12.359 0.0056823 0.0043757 0.021973 0.0071904 0.0079115 0.0095266 0.0229515 0.0081716 -0.373361 1.0418483 -0.1214486 0.5732593 0.0528366 0.0101452 0.0390089 0.0093607 0.5948644 0.1051509 0.5370851 0.376623722372282 0.221568398310126 0.0695916559705314 0.033572137238179 0.268648698063081 0.0271379734548166 0.000285746366028078 0.000285801990757751 0.000285727450595376 0.000285767051083706 0.000285778131012072 0.000285668882831812 0.000285809261969478 0.000285762238026932 0.000285631406123659 0.000285721812554849
28.68975 16.69087 10.20511 16.5 9.14822 195.17676 58 94 36 61.496 24.502 36.068 12.385 12.558 23.315 12.514 21.234 0.356 2.771 16.268 14.866 0.0037386 0.0070464 0.00368 0.0063365 0.003923 0.0075698 0.0037878 0.0065672 -0.0562625 0.8543914 -0.032396 0.8672356 0.0428231 0.0087736 0.0391138 0.0101017 0.8561336 0.1687882 0.0756081 0.9977003275818 8.98565250470927e-06 0.000926015288860924 8.98598809272751e-06 0.00118383390325996 8.98652214114223e-06 4.52393294451675e-05 8.98587980523138e-06 8.98777329635235e-06 8.98635102085204e-06 4.57332707273054e-05 8.98608526719123e-06 8.98805086723028e-06 8.98659880261222e-06 8.98576859303998e-06 8.98595551561304e-06
27.78942 25.27918 24.44463 16.5 3.0917 176.0852 462 426 37 67.148 33.361 5.518 12.422 28.08 25.47 23.73 21.573 9.82 7.065 22.59 20.352 0.0332866 0.0132837 0.0232189 0.0107733 0.0399736 0.0157388 0.0280567 0.0121423 -0.623639 0.5225372 -0.6012701 0.685599 0.0564858 0.0133454 0.028233 0.0115049 0.3503065 0.1549889 0.4283321 0.990209622210145 1.45110608304406e-05 0.00334531273539951 1.44008078788231e-05 0.00583820811812078 1.43539339694779e-05 0.000132669342984505 1.39692066393395e-05 1.4372822025477e-05 1.44452075903832e-05 0.00025938686766121 1.43088172088534e-05 7.13118850222812e-05 1.43402811802408e-05 1.43159531798696e-05 1.44707501640168e-05
25.4379 29.84259 16.30858 16.5 3.19073 130.36771 300 105 38 82.366 34.231 27.72 17.47 40.166 38.578 12.81 25.467 1.67 4.805 24.634 20.9 0.0153825 0.013609 0.0059154 0.0100464 0.0167881 0.0152658 0.0071662 0.0119117 -0.1460055 0.7195272 -0.2674442 0.8978162 0.0471494 0.0112595 0.0365004 0.0127089 0.668745 0.234097 0.2061227 0.666909350289917 4.15343483268325e-05 0.234943058977937 4.15349293880646e-05 0.0959132073970587 4.15381810418914e-05 0.00025597163672062 4.1537901281553e-05 5.29672524634705e-05 4.15417660741061e-05 0.00140247869775218 4.15341912162734e-05 0.000149120965458795 4.15412435377859e-05 4.1538596628894e-05 4.15436251969802e-05
25.52879 20.18289 13.6893 16.5 6.07849 25.33779 328 79 39 95.216 27.648 22.106 12.333 52.516 30.7 19.168 16.539 1.426 5.063 30.228 11.792 0.0162566 0.0097491 0.006402 0.0061904 0.017247 0.0104994 0.0070326 0.0074447 -0.1596523 0.6335847 -0.1187327 0.8499567 0.043071 0.0094884 0.0317417 0.0096526 0.601321 0.1624378 0.1312696 0.649163387362204 5.18970369466093e-05 0.220532916994467 5.19088772456209e-05 0.129628893700652 5.19335514586834e-05 5.19101282628175e-05 5.19008201236008e-05 5.18887520377832e-05 5.1914638599463e-05 5.19054363620405e-05 5.18916472576723e-05 5.19203286110459e-05 5.19079380554933e-05 5.19115927906265e-05 5.19111949265799e-05
12.47966 1.15007 20.68059 16.5 19.38034 139.41359 442 4 40 77.568 17.699 36.58 13.045 40.378 16.898 0.61 0.878 0 0 33.084 13.147 0.0113487 0.0053178 0.0001827 0.0003049 0.0113813 0.004763 0.0001719 0.0002476 -0.0287954 0.6737337 0.0411664 0.6649325 0.0475645 0.0125273 0.0417988 0.0126175 0.7817352 0.101713 0.028585 0.795871412990648 0.00123680698560534 0.157689499950089 0.00108477182979335 0.0419198166539691 0.000475317363456763 3.14486535808406e-05 0.000577339012452058 3.1448411622831e-05 3.14512480300972e-05 3.14530760492004e-05 0.000893431586900222 3.14517072072453e-05 3.14517100752344e-05 3.14484066612943e-05 3.14504138589363e-05
23.41294 0.4888 9.84253 16.5 16.83596 120.44157 478 29 41 93.002 16.804 23.864 7.546 68.828 17.6 0.31 0.638 0 0 33.522 8.521 0.0185294 0.005267 8.65e-05 0.0002029 0.0194005 0.0049609 8.74e-05 0.0001798 -0.1779313 0.4954949 -0.0112754 0.4627743 0.0402605 0.0080201 0.0309525 0.0077642 0.6285481 0.0953995 -0.0409592 0.442869900381663 0.00383073937149454 0.429626739374242 0.000959885479601678 0.121654953566215 0.000530926392080405 5.26811777798585e-05 5.26880021261349e-05 5.26943921870989e-05 5.26726853463713e-05 5.26793811327795e-05 5.26804340018775e-05 5.26796066247059e-05 5.26746487173097e-05 5.27077051187423e-05 5.26974016681169e-05
20.72567 10.43532 5.93638 16.5 0.96707 99.82593 497 150 42 88.636 16.843 16.964 6.452 60.708 12.285 10.95 16.943 0.014 0.173 26.054 9.466 0.0161785 0.0037099 0.0030467 0.0047514 0.0171157 0.003466 0.0030904 0.0047836 -0.2225882 0.4288405 0.0091811 0.545419 0.0338609 0.0056474 0.0242483 0.0056578 0.5650501 0.1025188 -0.1132069 0.903564908579434 0.000159147639139413 0.0437064697993098 0.000106536995139421 0.0520580824370927 0.000126232762157364 2.7861161079646e-05 2.78663296136931e-05 2.78494798799303e-05 2.78664206257489e-05 2.78606482974795e-05 2.78565317485267e-05 2.7878153624614e-05 2.78669918114758e-05 2.78576762993724e-05 2.78583947467542e-05
24.41548 4.10069 29.74296 16.5 10.00713 50.12381 484 431 43 100.874 18.99 17.59 8.307 68.988 18.428 13.08 7.075 1.216 5.212 28.598 9.324 0.0199952 0.0070755 0.0040881 0.0028567 0.0212524 0.0065847 0.0047754 0.0051209 -0.2568994 0.4522504 -0.1311578 0.9484038 0.0405294 0.0106918 0.0284877 0.0084183 0.5498353 0.0918893 0.4162539 0.171589323712383 0.000191960286308544 0.597829515965384 0.00556370352425592 0.220878418837833 0.00294601979879087 0.000100099347196341 0.000100087427869483 0.000100109697758633 0.000100113267927195 0.00010010905441445 0.000100109954844844 0.000100106832028808 0.000100107452566648 0.000100103927893923 0.000100110912545254
5.69499 0.88412 19.32112 16.5 17.89672 98.72922 459 210 44 57.044 13.398 36.488 12.359 18.952 8.206 1.604 1.841 0 0 24.102 10.105 0.0052802 0.0026514 0.000466 0.000576 0.005342 0.0023131 0.0004521 0.000519 -0.0653065 0.7760619 0.0566909 0.7637845 0.0420936 0.0121386 0.0392205 0.0121872 0.8690667 0.0658586 0.0481182 0.906246815578197 4.2366896302697e-05 0.0783717501453851 0.000585223875006208 0.0133116420896795 0.000419546995733319 3.88652232399883e-05 0.000269648532770349 3.88685578717729e-05 3.88693361402802e-05 0.000352640043375407 0.000128298214949676 3.88639974980496e-05 3.88684952196889e-05 3.88669219856909e-05 3.88650966456255e-05
9.04352 12.32986 3.16714 16.5 17.49208 110.9574 398 242 45 70.552 18.759 21.466 7.905 26.152 13.488 22.934 19.151 0 0 25.558 7.831 0.0073168 0.00424 0.0063192 0.0054497 0.0073714 0.0038018 0.0064644 0.0053981 -0.0776623 0.760455 -0.0803936 0.7588008 0.0340705 0.0055157 0.0272525 0.006178 0.6797825 0.1436927 0.005898 0.875685783542538 2.68467400974478e-05 0.0597717283298539 2.68543644285673e-05 0.0641931827610582 2.69081642874735e-05 2.68699572757777e-05 2.68441631874538e-05 2.69254580620495e-05 2.68476606381368e-05 2.68550878313944e-05 2.69153575949684e-05 2.68634845402181e-05 2.68510765845627e-05 2.68546035322331e-05 2.68692484900276e-05
18.75615 14.64553 15.57722 16.5 13.01269 140.21156 251 101 46 73.654 28.177 27.394 12.235 32.796 28.477 13.052 18.44 0.412 3.087 23.944 12.966 0.0093263 0.0083339 0.0037341 0.0055522 0.0096055 0.0085319 0.003958 0.0059495 -0.0817386 0.7165704 -0.1346948 0.8825452 0.0395212 0.0097061 0.032991 0.0100975 0.7372076 0.1838668 0.1050479 0.59535591309561 5.09456476641005e-05 0.295144035467861 5.09646849992833e-05 0.107825536191869 5.0962495106512e-05 0.00073237133960352 5.09582027364493e-05 5.09966742165975e-05 5.09863124615612e-05 0.000381369244770296 5.09855113592584e-05 5.10258117802301e-05 5.0979980982011e-05 5.0963764065868e-05 5.1005574914281e-05
7.21031 7.70114 28.15414 16.5 5.402 45.74073 317 49 47 57.978 17.41 35.458 13.877 17.106 12.607 5.414 8.524 0 0 21.32 14.974 0.0047051 0.0037349 0.0015083 0.0024297 0.0048217 0.0035535 0.001526 0.0024027 -0.09774 0.7976894 -0.0401509 0.8859758 0.0414467 0.0133776 0.03834 0.0134425 0.859877 0.0968446 -0.0489013 0.922724229821383 2.17768188426202e-05 0.0713049681550346 2.17764185785286e-05 0.00518017912255387 2.17740191054883e-05 0.000329659364769769 6.31606550311868e-05 2.17863328924131e-05 2.17744482390419e-05 0.000180045413724495 2.17881050266649e-05 2.17667871736535e-05 2.17656156236645e-05 2.17673683605412e-05 2.1781553660042e-05
23.00152 16.22336 25.13226 16.5 7.58234 87.31956 266 278 48 89.448 30.78 24.476 20.18 32.854 30.739 27.668 23.71 4.45 9.258 27.834 17.286 0.0146173 0.0134727 0.0106058 0.0090907 0.0158653 0.0147827 0.0123509 0.0108163 -0.1810988 0.75857 -0.3106528 0.8951554 0.0505286 0.0144833 0.037917 0.0146687 0.6274282 0.2117342 0.2685871 0.94460523284582 3.40967133214199e-05 0.035052045113287 3.47904967410183e-05 0.0171838303891106 3.48428003131744e-05 0.000776892409291208 3.4766326334653e-05 3.45932016904413e-05 3.4789734747767e-05 0.00200073496454921 3.47358115720969e-05 3.48278671439182e-05 3.47359027748302e-05 3.46389709750145e-05 3.44464523271927e-05
21.53605 25.07387 17.90452 16.5 1.74911 121.08876 205 191 49 76.062 32.938 28.696 17.941 22.686 30.933 22.848 32.678 1.832 5.563 18.996 22.607 0.0096821 0.0124158 0.0087068 0.0112185 0.0109331 0.0144989 0.0096433 0.0125044 -0.19518 0.72821 -0.1281629 0.7112867 0.0454541 0.0120486 0.0362597 0.0134895 0.7059932 0.2488383 0.2268689 0.982183857829032 2.56788399965646e-05 0.0130570695099758 2.56777841027106e-05 0.00344491625844996 2.56723853304456e-05 0.000333224347063516 2.56751976898425e-05 6.24763841852471e-05 2.56772067625625e-05 0.000527868334374899 2.56762385852191e-05 0.000159498089321353 2.56782477146066e-05 2.56759092808465e-05 2.56774381346585e-05
1.35636 13.28471 9.66783 16.5 4.0988 71.57548 70 321 50 61.436 18.437 30.662 9.71 0.852 1.819 29.922 22.131 0 0 19.782 18.54 0.0002402 0.0005375 0.0083991 0.0065525 0.0002402 0.0005127 0.0084341 0.0062381 0.0084681 0.5501818 -0.056595 0.7004963 0.0385754 0.0081887 0.0342557 0.0086317 0.8074133 0.1407831 -0.0582186 0.977474746790014 1.20918578909339e-05 0.0183046795511948 1.21305564212257e-05 0.00385316776095082 1.21383636332786e-05 0.000121452670110725 1.2205504621979e-05 1.20552285077452e-05 1.21739315949227e-05 1.2163272531396e-05 1.21734269363457e-05 0.000112418914096615 1.21406354350602e-05 1.21553520981301e-05 1.21061839624984e-05
22.32441 6.60612 21.61311 16.5 0.61095 173.19406 194 200 51 66.052 30.416 30.266 15.52 26.174 33.836 9.158 11.789 0.454 3.125 14.418 20.065 0.0076512 0.010228 0.0027472 0.0037979 0.0079972 0.0105857 0.0029675 0.0044827 -0.0872998 0.4764261 -0.0478601 0.6040108 0.0400744 0.0132724 0.0348752 0.0134121 0.7932615 0.2033672 0.1626727 0.864049607558555 4.36043931661317e-05 0.12780592340119 4.36057645945204e-05 0.00559627091203096 4.36046418415703e-05 0.001043881355992 4.36045021593265e-05 0.000410825524178656 4.36053723957472e-05 0.000596820000843948 4.36027254631275e-05 0.000104230401472207 4.36025194261304e-05 4.36063578242164e-05 4.36045688662424e-05
24.4999 4.36621 20.69334 16.5 10.59747 16.99201 308 293 52 102.172 23.115 28.876 15.022 58.692 25.038 12.238 7.541 2.366 7.839 36.644 12.151 0.0183955 0.0091267 0.0038161 0.0028027 0.018706 0.0090566 0.0048476 0.0054818 -0.0465223 0.5750283 -0.1982778 1.0520729 0.0514791 0.0108177 0.0403733 0.0108866 0.6545995 0.1284976 0.3745064 0.949845281208129 7.74671074529754e-05 0.0315404752079899 0.000174562987692736 0.0168724242111874 0.00015006858204519 0.00113932001092322 2.22667937895306e-05 2.22667338280738e-05 2.22669461559262e-05 2.22661041959053e-05 2.22666574338789e-05 2.22660226459192e-05 2.2267359480761e-05 2.22662489702149e-05 2.22678180795593e-05
0.65491 22.59635 21.45708 16.5 7.79782 79.64953 275 282 53 84.77 29.481 36.476 16.344 1.326 1.616 45.644 35.816 1.324 6.775 27.234 17.639 0.0007317 0.0018861 0.0134383 0.0111284 0.0013767 0.0050399 0.013864 0.0115524 -0.1130319 0.8705384 -0.0903811 0.7112428 0.050881 0.0123756 0.0437959 0.0127326 0.7724917 0.1721777 0.3681476 0.983706926840895 1.54557740337676e-05 0.011298524344282 1.54554562738988e-05 0.00443917181415555 1.54566541778869e-05 0.000214327928089868 1.54554159976774e-05 1.54564261089049e-05 1.54550473151797e-05 0.000171029751951401 1.54597671131748e-05 1.54560046863439e-05 1.54560349827572e-05 1.54563432073798e-05 1.54563967295709e-05
29.49792 1.25051 27.20405 16.5 13.26244 9.36365 127 18 54 99.73 18.283 30.546 10.745 65.548 19.604 3.046 3.39 0.59 3.885 38.916 8.997 0.0188419 0.006755 0.0009217 0.001172 0.0190482 0.0062108 0.0011946 0.0028273 -0.0546661 0.5321238 -0.0438528 1.0198607 0.0493799 0.0095828 0.0394981 0.009433 0.6716178 0.0986268 0.4372053 0.912463503665419 0.00171151378541836 0.0469714142812207 0.000361255700571767 0.0372778138884855 0.000613607161792224 5.99929037203877e-05 6.01634153003775e-05 6.00906149764244e-05 6.00949250518311e-05 6.01282213915095e-05 6.00150886393121e-05 6.01430900706413e-05 6.0100485848939e-05 6.00039644956801e-05 6.01588075972538e-05
1.8158 8.04469 4.80326 16.5 2.34935 84.11668 153 21 55 36.934 8.188 32.836 6.398 2.14 3.592 1.958 6.03 0 0 -1.976 11.718 0.0005856 0.0010663 0.000567 0.001777 0.0006032 0.0010125 0.0005519 0.0016996 -0.0566023 0.6157652 0.0432827 0.724481 0.0339074 0.0061769 0.0333311 0.0062212 0.968277 0.0532919 -0.0029225 0.658237082270613 9.55466494165932e-05 0.18985313619424 9.13713312649891e-05 0.150381118311079 6.97466984666258e-05 2.01116448299303e-05 2.0111624571669e-05 2.01116175288737e-05 2.01116095678759e-05 0.00109099391508339 2.01116231313476e-05 2.01116387132085e-05 2.01116203731376e-05 2.01116461368706e-05 2.01116049835699e-05
18.8311 27.17531 0.71891 16.5 13.25467 105.0664 260 61 56 72.484 25.663 20.656 8.368 33.218 26.372 18.37 20.455 0.24 1.884 24 8.281 0.0092054 0.0073707 0.0051415 0.0055933 0.0096986 0.0078375 0.0054294 0.0064367 -0.1103652 0.7114411 -0.0442635 0.8341483 0.0333098 0.0051526 0.0261364 0.0064975 0.6681574 0.1806296 -0.0153208 0.682514283113325 6.28004842987604e-05 0.191361444931777 6.28440532312905e-05 0.125307579181026 6.28451168172737e-05 6.28392859730679e-05 6.28524656173164e-05 6.2725732969068e-05 6.28171570498671e-05 6.27287946386322e-05 6.28830918031039e-05 6.28418855573968e-05 6.28564560825033e-05 6.28361932264284e-05 6.28220566074619e-05
1.70817 27.8572 16.75172 16.5 8.06801 17.16059 387 321 57 99.288 24.296 27.59 12.642 5.042 3.263 64.606 28.404 2.05 8.032 34.81 10.93 0.0019209 0.002223 0.0185713 0.0088185 0.0027792 0.0053483 0.0195454 0.0096257 -0.2547968 1.0377603 -0.1421849 0.5561412 0.0473964 0.0093247 0.0371502 0.0095699 0.6557837 0.1371712 0.3634257 0.879369131239217 2.51429078888564e-05 0.056087208936856 2.51422651795105e-05 0.0642168044824152 2.51402082061089e-05 2.51426865913997e-05 2.51418797144528e-05 2.51439449839096e-05 2.51461396150906e-05 2.5141147507706e-05 2.51406987009138e-05 2.51380169619389e-05 2.51468470378259e-05 2.51446733617718e-05 2.51439257618073e-05
20.38559 3.05373 27.44536 16.5 5.6261 40.3886 19 61 58 47.016 11.291 33.81 8.316 10.66 11.125 2.546 3.979 0 0 15.246 11.017 0.003002 0.0031357 0.0007069 0.0012806 0.0030047 0.0031359 0.0007176 0.0011217 -0.0034254 0.8618361 -0.0710565 0.8707874 0.0373049 0.0075968 0.0354505 0.0078704 0.9067806 0.0797759 -0.0383839 0.887603142444258 0.000380332345853382 0.0744248914301566 0.000397549360139609 0.0369127569395287 0.000188897583340333 9.24573390130774e-06 9.24132532075609e-06 9.2161788492982e-06 9.22837805813672e-06 9.22691507595881e-06 9.23805691647383e-06 9.26097119409047e-06 9.23511361710683e-06 9.23423244358326e-06 9.30299134711499e-06
27.52006 15.52228 22.75216 16.5 18.82524 147.02052 475 488 59 83.086 38.382 4.77 9.45 39.21 25.349 30.524 17.323 8.582 7.567 11.02 18.011 0.0292038 0.0117627 0.0179462 0.0062619 0.0331287 0.0133887 0.0224954 0.0082514 -0.4426603 0.4688135 -0.7062135 0.6779019 0.0507404 0.0135879 0.0271654 0.00988 0.3757939 0.1127838 0.4766134 0.86156933977958 0.00200647445572526 0.0699687814267785 0.000216680587356726 0.0648565028569337 5.77369651291473e-05 3.3260620629427e-05 0.000166492874450931 3.32881040221032e-05 3.32720931030201e-05 0.00067900698121559 0.000246122671964274 3.32561102240469e-05 3.32738199743354e-05 3.32622767410668e-05 3.32483761719102e-05
0.29544 17.71633 15.41524 16.5 5.23128 163.41187 80 459 60 79.166 19.099 25.476 9.901 0.178 0.524 53.512 19.743 0 0 29.414 14.067 4.64e-05 0.0001437 0.0147496 0.0059523 5.02e-05 0.0001478 0.0150834 0.0055651 -0.0127577 0.3404812 -0.0747301 0.5826262 0.0390382 0.0100812 0.0316402 0.0098264 0.6843622 0.1185289 0.0222774 0.840497507037953 9.13809125416452e-05 0.101409145594816 0.00211171423912456 0.0360978362897825 9.13694369749777e-05 9.13526294010724e-05 9.13634196026478e-05 9.13953816414535e-05 9.13817949899015e-05 0.0184779708660201 0.000492035727105176 9.13867017800716e-05 9.1389413870649e-05 9.13788083868022e-05 9.13917460088676e-05
9.99087 15.61521 26.7755 16.5 16.53292 26.99966 316 355 61 101.66 20.992 28.744 15.327 26.984 13.759 43.992 18.471 1.94 7.457 35.926 12.287 0.0085402 0.0052186 0.0133172 0.0070379 0.009287 0.0067114 0.013868 0.0077625 -0.1478127 0.8241661 -0.100592 0.648559 0.051344 0.0127418 0.0404153 0.0124296 0.6541356 0.1210886 0.2755267 0.69014455293051 0.000234575260331939 0.187002992392202 0.000314903544916566 0.121756736727546 0.000184826904264351 3.25337726311827e-05 6.84474486267279e-05 3.25649116056914e-05 3.25045657524723e-05 3.25916402855222e-05 3.25364507264166e-05 3.25949861221012e-05 3.25499423422335e-05 3.25487388972088e-05 3.25397832389712e-05
14.19852 25.20395 9.74998 16.5 16.96062 40.65928 465 22 62 96.548 16.363 22.93 8.84 45.494 14.369 27.452 12.353 0.672 4.736 32.192 10.032 0.0129441 0.0046373 0.0078458 0.0043303 0.0131757 0.0043567 0.0080395 0.004564 -0.0741858 0.6050479 -0.081113 0.7118477 0.0423945 0.0072993 0.0319995 0.0074337 0.6127077 0.1021373 0.0915961 0.84049645388795 8.79161815227432e-05 0.063059649193778 0.000639194625117846 0.0945353281408946 0.000962503499620049 2.18973038616395e-05 2.18961507437222e-05 2.18961191823972e-05 2.18957627065728e-05 2.18951512702046e-05 2.18969989371295e-05 2.18925483798614e-05 2.18970855209577e-05 2.18915147216753e-05 2.18958357923911e-05
27.18499 4.02679 2.04648 16.5 4.23842 47.51738 324 263 63 79.958 28.201 20.958 8.175 51.032 33.383 7.882 7.676 0.086 1.359 24.274 9.698 0.0132259 0.0086807 0.0022465 0.0023383 0.0144312 0.0094805 0.0022521 0.0022682 -0.2676014 0.6278179 -0.0002013 0.7319185 0.0338855 0.0049633 0.0261493 0.0063701 0.6496563 0.1848823 -0.0096179 0.921411770595678 3.4552875368714e-05 0.0411747050486054 3.45422328529513e-05 0.0369643777506267 3.45505291118664e-05 3.45487422100503e-05 3.45477552974661e-05 3.45506370057356e-05 3.4546185993244e-05 3.45504332858038e-05 3.45512128307991e-05 3.45490435795743e-05 3.45496664233538e-05 3.45535659966743e-05 3.45537251337159e-05
9.11412 15.1706 8.89468 16.5 7.75188 131.75852 55 167 64 58.08 21.824 33.676 10.265 4.884 9.38 19.516 24.281 0.004 0.089 14.166 18.712 0.0014049 0.0027673 0.0054701 0.006932 0.0013778 0.0026469 0.0055021 0.0068449 0.0153842 0.8613721 -0.0100158 0.8260866 0.0400124 0.0083091 0.0365749 0.0088111 0.8556557 0.1489263 0.0540282 0.866097463939108 3.61968187377037e-05 0.0708389997674597 3.61493624013461e-05 0.0623925327281552 3.61469493330259e-05 0.000152962494346888 3.61028155690617e-05 3.60764581571431e-05 3.60853926487016e-05 0.000120536686868872 3.61280316197968e-05 3.6085012375068e-05 3.63053550663857e-05 3.61350859095433e-05 3.60931022440079e-05
0.21945 2.14679 5.76423 16.5 4.46632 180.16759 362 228 65 38.11 8.024 34.06 7.417 0.574 0.857 3.476 4.235 0 0 0.182 11.644 0.0001713 0.0002805 0.0009838 0.0013088 0.0001618 0.0002415 0.0009798 0.0011937 0.0587309 0.648392 -0.0334402 0.6662136 0.0351342 0.0074169 0.0345567 0.0074033 0.9681249 0.0366427 -0.013271 0.587383031795948 0.00288454807393654 0.309167455763413 0.00298870271197958 0.0956298286085354 0.00165352732136485 2.03148853162031e-05 2.04765184829999e-05 2.03447805554201e-05 2.03746012563428e-05 0.000109544459940231 2.03436399447708e-05 2.03762414595551e-05 2.03389731782037e-05 2.04179464081766e-05 2.03736782804904e-05
