N dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
14.77956 30 62.87 12.73 0 0 10.744 4.882 10.456 5.093 41.67 11.792 -9 0 0.0145757 0.0044225 0.0145133 0.0042938 0.0147739 0.0034823 0.0146927 0.0034596 -0.0813976 0.5769646 -0.0690305 0.5811067 0.0145518 0.0042694 7.3e-06 0.0005074 -1.42e-05 0.0155419 0.8893423 4.86782487411819e-05 4.87217495778893e-05 4.86805529764556e-05 0.000168219369856158 4.87051558481559e-05 4.86776642618996e-05 4.86827936166043e-05 0.000637917330542419 4.87104486196323e-05 0.00986037242175105 4.86944651166635e-05 0.000545347395290708 4.86901610090641e-05 0.00749988545142256 0.00323957986908575 0.977610436922284 0.00041168274126174 0.999588317258738 0.993266870028898
21.40771 31 90.894 16.848 0 0 15.11 6.373 14.928 6.673 60.856 15.206 -9 0 0.0214942 0.005832 0.0214999 0.0059636 0.0214683 0.0046967 0.0214131 0.0046806 -0.0121624 0.5387896 -0.0076011 0.5502715 0.0214927 0.0057535 -4.4e-06 0.0006201 -6.51e-05 0.0143392 0.9123493 4.26065631482899e-05 4.26915476218337e-05 4.27299335938393e-05 4.26326995027087e-05 4.26253424229986e-05 4.26761008098928e-05 4.26430010320361e-05 0.000192079950341344 4.26153646932961e-05 0.00714376952293737 4.27396610969783e-05 0.000487727468923288 4.26992419190126e-05 0.0041751646156898 0.012006909006234 0.975567689980033 0.000255962187099563 0.9997440378129 0.99327512266595
24.19901 32 102.438 16.777 0 0 16.97 6.791 17.23 7.233 68.238 15.299 -9 0 0.0244671 0.0065335 0.0242228 0.006241 0.024349 0.0049753 0.0243778 0.0048402 -0.0079742 0.5129774 -0.0498217 0.5138493 0.0243677 0.0062257 2.27e-05 0.0006596 0.0003124 0.013463 0.8902933 4.86214773472949e-05 4.86191778296544e-05 4.86203620813905e-05 4.86297149674699e-05 4.86107858368816e-05 4.8625552965209e-05 4.86397764165214e-05 0.00303136052793788 4.86198000661782e-05 0.00770273580995739 4.86160421435111e-05 0.000928930255787806 4.86032706054797e-05 0.0071676194357668 0.00264858251329189 0.978034565496999 0.0002917270710279 0.999708272928972 0.993273229299252
20.40566 33 86.186 16.073 0 0 14.518 6.365 14.158 6.053 57.51 14.215 -9 0 0.0202496 0.0055855 0.020142 0.0053637 0.0203268 0.0043143 0.0202247 0.0042912 -0.0376827 0.530145 -0.0356674 0.5082544 0.0201673 0.0052736 -2.85e-05 0.0005738 -0.0003969 0.0147166 0.8958106 4.00144843156501e-05 4.00370121148774e-05 4.00056514443703e-05 4.00138818987364e-05 4.0008928814137e-05 4.00184710276903e-05 4.0005519836196e-05 0.000558529105417039 4.00127919731097e-05 0.00239096609725998 4.00230743452226e-05 0.000372135820652308 4.00192956621743e-05 0.00100969090764951 0.00160281042220799 0.993665708535381 0.000240098429615461 0.999759901570385 0.993275962610896
16.27635 34 69.358 14.479 0 0 11.48 5.61 11.314 5.349 46.564 13.188 -9 0 0.0164131 0.0050411 0.0163461 0.0049055 0.0163608 0.0039192 0.0163141 0.0039051 -0.0154621 0.5914885 -0.018208 0.5581583 0.0163842 0.004816 4.5e-06 0.0005598 0.0003672 0.0167711 0.905739 4.06622694160188e-05 0.000358697269301982 4.06650565517108e-05 4.06531239782925e-05 4.06601770669799e-05 4.06423080197722e-05 4.06375313445884e-05 0.000175194370264795 4.06578975739282e-05 0.00995919590000571 4.06664399224257e-05 7.18240509725323e-05 4.06513446696702e-05 0.00334782307618508 0.0052576044983009 0.980463764686426 0.000561980204334756 0.999438019795666 0.993258858594541
20.67015 35 87.63 15.63 0 0 14.362 6.19 14.502 5.965 58.766 14.325 -9 0 0.0205826 0.0053963 0.020611 0.0053194 0.0206329 0.0042795 0.0206689 0.0042612 -0.0297115 0.5017196 -0.031246 0.4979086 0.0205763 0.0052057 -2.06e-05 0.000622 -0.0004489 0.0146468 0.8869018 3.13609837910962e-05 3.1378464474654e-05 3.13742478340912e-05 3.1362000901814e-05 3.13732356071444e-05 3.13719319690567e-05 3.13791775133406e-05 0.00015331206379733 3.13553781751748e-05 0.00259967383673219 3.13694438818381e-05 3.13617722732232e-05 3.13731553817361e-05 0.00203107710640805 0.000782618861582825 0.994088258339676 0.000188220864577857 0.999811779135422 0.993278709269176
23.05017 36 97.786 17.1 0 0 16.106 6.641 16.284 6.886 65.396 15.885 -9 0 0.0231521 0.0062186 0.0231599 0.0058856 0.0231471 0.0049242 0.023159 0.0048025 -0.024984 0.4802117 -0.0160408 0.4858395 0.0231567 0.0058218 7e-07 0.0006484 0.0003039 0.0142548 0.8876939 3.50311731797723e-05 3.5013632464951e-05 3.50284855380735e-05 3.50273175630551e-05 3.50192111894988e-05 3.50347821561039e-05 3.50426672837954e-05 3.50097220940662e-05 3.5034465939163e-05 0.00298194946683727 3.50384444921459e-05 7.24261923781224e-05 3.50294970220961e-05 0.0018331498532986 0.0046439435734576 0.990083221515106 0.000210154602091455 0.999789845397909 0.993277548200189
8.81499 37 37.396 8.874 0 0 6.158 3.658 6.346 3.749 24.892 8.41 -9 0 0.0087224 0.0030935 0.0086849 0.0031476 0.0087521 0.0024545 0.008805 0.002455 -0.0400038 0.7023847 -0.0917361 0.7079973 0.0087249 0.0030327 2.13e-05 0.0003353 0.0010244 0.0179224 0.8702402 4.14535516719956e-05 4.14561230602585e-05 4.14450776813345e-05 4.14442911106795e-05 4.14496839903106e-05 4.14655873614307e-05 4.14474330645908e-05 0.000778590981114283 4.14548066002643e-05 0.00476122266693291 4.14487894379936e-05 4.14560771953626e-05 0.000216569743154499 0.00147396488495016 0.00339509875356412 0.98896003154911 0.000248714314876009 0.999751285685124 0.993275506395308
10.03233 38 42.764 10.097 0 0 6.63 3.723 7.266 3.993 28.868 9.22 -9 0 0.0099757 0.0033922 0.0101085 0.0034889 0.0100058 0.002699 0.0101851 0.0027754 -0.0382773 0.6682347 -0.0590233 0.6743984 0.0100622 0.0033397 2.01e-05 0.0004109 0.0008498 0.0191067 0.8698826 4.45501942734275e-05 4.44875123711344e-05 4.45054059471668e-05 4.45091455577016e-05 4.4609210151843e-05 4.4534989359607e-05 4.45238997334893e-05 0.00064986406630051 4.45052774496345e-05 0.00541296158442861 4.44573408282652e-05 0.0012387695823426 4.45294287052569e-05 0.00306099718642905 0.00134298360261797 0.987849211573504 0.00026719645766088 0.999732803542339 0.99327452794379
18.63693 39 78.638 15.43 0 0 12.592 5.577 13.326 6.342 52.72 13.968 -9 0 0.0185511 0.0052553 0.0187476 0.0053715 0.0184095 0.004152 0.0186164 0.0042334 0.0077882 0.5655923 0.0011566 0.5483287 0.0186502 0.0051598 8e-07 0.0006109 0.0001901 0.015581 0.9002731 4.99597999940075e-05 0.000111847247099941 4.99104772213618e-05 0.000582178212396056 4.98933683695899e-05 4.98639832641517e-05 4.99081065229239e-05 0.000948993909252574 0.000220821623947782 0.00942651330169038 4.99401343242483e-05 0.000690103112718343 4.99534812553344e-05 0.00709063746682766 0.0105263293755165 0.970053146399599 0.000893653088345108 0.999106346911655 0.993241084024364
2.64152 40 11.118 4.363 0 0 1.916 1.777 1.952 1.655 7.25 3.851 -9 0 0.0025588 0.0014247 0.0025667 0.0014766 0.0025836 0.0011486 0.0025938 0.0011751 -0.0921004 0.8991379 -0.1023191 0.8831617 0.0025671 0.0014085 4.3e-06 0.000138 0.0010085 0.0230598 0.9002072 4.24811528235682e-05 0.00144123383191418 4.26534682447239e-05 0.000550140625928206 4.22984511748e-05 0.0012473688681872 4.37157858287928e-05 0.000160289470981704 4.23777811488226e-05 0.000478339480859656 4.2621475886771e-05 0.000612920607654074 4.27721167220994e-05 4.25636991466213e-05 0.0568014912828633 0.938366731900635 0.00336617639827268 0.996633823601727 0.993104236882848
2.11145 41 9.072 3.812 0 0 1.564 1.444 1.5 1.559 6.008 3.223 -9 0 0.0021741 0.0012491 0.0021576 0.0012316 0.0021343 0.0009892 0.0021163 0.0009973 0.0042389 0.8843278 0.0374291 0.9196832 0.0021779 0.0012244 1.2e-05 0.0001323 0.0022936 0.0240345 0.8981356 3.35653876380816e-05 3.34159950179915e-05 3.33675870269132e-05 0.00157129621782076 3.35612367609348e-05 3.35712183378367e-05 3.34909874844734e-05 0.00325681762425897 3.34995488041041e-05 3.36053868028824e-05 3.34828939584044e-05 3.35084444991931e-05 0.000185270969136891 3.33787328638448e-05 0.0260007786547451 0.968617389114844 0.00173877764260252 0.998261222357398 0.993195189722139
29.1278 42 111.172 21.382 0 0 18.644 8.027 18.548 7.852 73.98 17.788 -9 0 0.0295223 0.0083027 0.028577 0.0068456 0.0291819 0.006239 0.0286752 0.005377 0.0162828 0.4811826 -0.0311795 0.4778561 0.0290864 0.0074385 3.68e-05 0.0007902 0.000426 0.0134162 0.8957438 5.63431714849041e-05 5.62682069470403e-05 5.62550933847826e-05 0.000725599676014313 5.6304478554595e-05 0.000359057959634205 5.62601509237691e-05 0.00278973157554413 5.62898507453154e-05 0.0154228147613561 5.62937845262461e-05 0.00264390081154347 5.6325253673387e-05 0.00577160232192925 0.00131533162588352 0.970521621277855 0.00130982858601984 0.99869017141398 0.993218590343418
12.70074 43 53.934 12.201 0 0 9.06 4.674 9.136 4.869 35.738 11.184 -9 0 0.0125909 0.0042188 0.0125052 0.0041691 0.0126272 0.0033247 0.0126486 0.0033153 -0.0467323 0.6165152 -0.0736869 0.6159624 0.0125531 0.0040577 5e-06 0.0004422 0.0004986 0.0171182 0.9039188 4.64037272831718e-05 4.65379937482596e-05 4.6484865775901e-05 0.000954391945970795 4.64732204675766e-05 4.65514381267979e-05 4.65160622015166e-05 0.000315326418395254 4.64057738167889e-05 0.0114386638751459 4.64574079825788e-05 0.000644195501045441 4.6437815162534e-05 0.00253968197171298 0.0513523171855174 0.932337154797647 0.0011868431913725 0.998813156808627 0.993225266987722
13.87841 44 59.784 12.703 0 0 9.562 4.961 9.882 4.863 40.34 11.944 -9 0 0.014148 0.0043747 0.0139455 0.0042417 0.0140659 0.0034427 0.0141561 0.003567 -0.0045411 0.5757453 -0.0747378 0.5870907 0.0140371 0.0041672 -9.7e-06 0.0004286 -5.37e-05 0.0153118 0.9006618 3.67453503973979e-05 3.67458649489268e-05 3.67578223629334e-05 3.67499221380185e-05 3.67462299906672e-05 3.67602646957031e-05 3.67438104393571e-05 3.67503225020465e-05 3.6741847220797e-05 0.000502224094571038 3.67521815782581e-05 3.67519955812911e-05 0.000634107264031446 0.000515337413573161 0.00172576305437892 0.99621832256159 0.000220505454533647 0.999779494545466 0.993277000158339
2.92766 45 12.408 4.517 0 0 1.972 1.736 2.016 1.71 8.42 4.011 -9 0 0.0029272 0.0014953 0.002941 0.0015012 0.0029292 0.0012105 0.0029416 0.0011946 -0.0350475 0.8772877 -0.0396694 0.8564367 0.0029305 0.0014538 -3.6e-06 0.0001374 2.64e-05 0.0219382 0.9059352 2.43518096076912e-05 2.43542205725451e-05 2.43535874577658e-05 2.43549568553803e-05 2.43492680505602e-05 0.000637919065621518 2.43584580271449e-05 0.000151391204733051 2.43471240994569e-05 2.43516544525817e-05 2.43567212486827e-05 2.43515135863561e-05 2.43537294992559e-05 2.43493006084919e-05 0.0102734101194137 0.988645047266166 0.000759682908165461 0.999240317091835 0.993248272091293
5.53039 46 23.51 7.089 0 0 3.788 2.499 3.818 2.411 15.904 6.419 -9 0 0.0055695 0.0024063 0.0055797 0.0024414 0.0055506 0.0018954 0.005559 0.0019184 -0.033904 0.7618565 -0.0342123 0.7700181 0.0055759 0.0023961 1.3e-06 0.0002483 -0.0002829 0.0190984 0.9200891 2.85538104597386e-05 2.85573948555824e-05 2.85407743260872e-05 2.85488974322736e-05 2.85320556622929e-05 0.000194089125282588 2.85505099856171e-05 2.8550569542444e-05 2.85558879504803e-05 2.8549150623968e-05 2.85435853441646e-05 0.00158712566926814 2.8547012258235e-05 2.85572141438394e-05 0.0113357434208597 0.986540454922005 0.000336822058018563 0.999663177941982 0.993270841192592
0.49538 47 2.186 1.561 0 0 0.346 0.66 0.352 0.611 1.488 1.321 -9 0 0.0005175 0.00047 0.0005168 0.0004758 0.0005169 0.0004087 0.0005186 0.0004087 0.001116 0.9074769 -0.0216198 0.9071133 0.0005188 0.0004666 1.6e-06 4.47e-05 0.0002868 0.0286694 0.891196 1.8527142819179e-05 1.84378543769955e-05 1.84474287406233e-05 1.84570212041247e-05 1.84840412464272e-05 1.84614981438114e-05 1.84802970755941e-05 1.84121346394314e-05 1.84736659004823e-05 1.8449618850074e-05 1.84900582101553e-05 4.28255592987902e-05 1.8462260949304e-05 1.83732613718818e-05 0.0634363673165867 0.936280850840586 0.000110814986531161 0.999889185013468 0.993282804734191
21.32762 48 89.22 16.207 0 0 14.91 6.051 14.76 6.257 59.55 14.951 -9 0 0.0210203 0.0057888 0.0209793 0.0056262 0.0209998 0.0044405 0.0209576 0.004443 -0.0234599 0.5278241 -0.0146324 0.5323371 0.0209744 0.0055881 -2.54e-05 0.0006215 -0.0008489 0.0143028 0.8998087 3.9322821807998e-05 3.93458851803712e-05 3.93307096233596e-05 3.93394848663606e-05 3.92783962828735e-05 0.000439859935172157 3.94033741273896e-05 3.9276725935965e-05 3.92814434195662e-05 0.0038089651542415 3.93292690087824e-05 0.00177668586458588 3.92846901024982e-05 0.000565262865488839 0.00238071085560785 0.990635322524549 0.00063647723293312 0.999363522767067 0.993254874216666
22.21919 49 93.346 16.511 0 0 15.492 6.836 15.156 6.365 62.698 14.765 -9 0 0.0222398 0.0057516 0.0219686 0.0056049 0.0221127 0.0046452 0.0220089 0.0045395 0.0063388 0.491036 -0.022211 0.5156223 0.0221189 0.0055147 1.46e-05 0.0006142 0.0003423 0.0138915 0.8908262 4.61178437536593e-05 4.61390484285199e-05 4.61500057631986e-05 4.6153317831123e-05 4.61328303937708e-05 4.61486210006366e-05 4.61540059199333e-05 0.000853046670983334 4.61385066677325e-05 0.00730150204459938 4.61316252296504e-05 0.000717159122253336 4.61480908284615e-05 0.00459395241361532 0.00231881805538415 0.983754107797348 0.000276841667170908 0.999723158332829 0.993274017329945
1.41771 50 5.864 2.759 0 0 0.932 1.116 1.048 1.101 3.884 2.321 -9 0 0.0013688 0.0008553 0.0014182 0.0008753 0.0013575 0.0007097 0.0013902 0.0007186 0.0105664 0.961073 0.0222276 0.915992 0.0013981 0.0008495 4.6e-06 9.24e-05 0.0011018 0.0242277 0.8900744 2.35418897618473e-05 2.35098810109704e-05 2.36080608087303e-05 2.35906886132153e-05 2.35528330157624e-05 2.36087232704756e-05 2.35945590486811e-05 2.35524901892229e-05 2.35340988451362e-05 0.000234564525986211 2.36471192517092e-05 2.35263957669212e-05 2.37201422927071e-05 2.36280815144199e-05 0.029172970502362 0.970285850008262 0.000141412076481001 0.999858587923519 0.993281186709884
24.84042 51 104.662 17.127 0 0 17.578 7.538 17.236 7.053 69.848 15.249 -9 0 0.0250868 0.0064309 0.0249157 0.0061964 0.0249804 0.0051152 0.024831 0.0048871 -0.0023265 0.4766526 -0.0027466 0.495168 0.0249642 0.0061469 -3.71e-05 0.0007137 -0.0007271 0.0143324 0.899969 3.97046508965303e-05 3.97156097109304e-05 3.97209849670077e-05 3.97129783603167e-05 3.97403138668921e-05 3.97249534780221e-05 3.97056544244423e-05 0.00064640302121684 0.000101733215064163 0.00263222871447702 3.97062876781532e-05 3.9716669124957e-05 3.96967169604165e-05 0.00181688786294569 0.00217941872086822 0.99222618364596 0.000238319491279699 0.99976168050872 0.993276056818207
15.24553 52 64.532 12.952 0 0 10.202 5.089 10.924 5.197 43.406 11.926 -9 0 0.0151521 0.0046032 0.0152973 0.0046309 0.0151105 0.0035508 0.015314 0.0034481 -0.021128 0.575068 -0.03633 0.6164112 0.0152404 0.0044766 1.58e-05 0.0004983 0.0006194 0.0154245 0.8845581 4.64815909959636e-05 0.000615788440168475 4.64790942254141e-05 4.64821029925435e-05 4.64755772592396e-05 4.64714590955377e-05 4.647412649299e-05 0.000510556720911812 4.64919754146226e-05 0.0049126106178932 4.64848385197726e-05 0.000158697365589587 4.64798813589957e-05 0.00489041612665832 0.0015505376803307 0.986943072402093 0.000848178264737174 0.999151821735263 0.993243523994219
22.17914 53 95.214 16.227 0 0 15.764 6.73 15.748 6.452 63.702 15.155 -9 0 0.0227042 0.0060295 0.0226032 0.0057903 0.0225304 0.0047526 0.0225135 0.0045672 0.0123028 0.5047936 -0.0001216 0.5168292 0.0226939 0.0057458 4.01e-05 0.0007211 0.0009395 0.0150161 0.8932508 6.02766978044919e-05 6.04726130617548e-05 6.06128060698496e-05 6.0345765899343e-05 6.03471858450233e-05 6.05135885893767e-05 6.03394073750921e-05 0.00137887653556439 6.05443076626686e-05 0.0215416189802615 6.02824059834201e-05 0.00117265828297318 6.05046027968058e-05 0.0551979484427761 0.0272212051067196 0.892883453270617 0.000362568657269839 0.99963743134273 0.993269477014491
24.79926 54 105.056 17.808 0 0 17.322 6.9 17.784 7.34 69.95 15.453 -9 0 0.0254415 0.0070312 0.0253677 0.0064527 0.0252724 0.005334 0.0253187 0.0050386 -0.0003755 0.5030556 -0.0105398 0.5140787 0.0254543 0.0066117 4.97e-05 0.0007999 0.0009427 0.0151425 0.9071816 9.52001226490472e-05 9.51396438392723e-05 9.51591249862038e-05 0.00149678517107132 9.51084837915133e-05 9.50520641364695e-05 9.51484133480856e-05 0.00591657844785433 0.000888005870439627 0.0796639269703804 9.51664406205366e-05 0.00395130913879581 9.51143825114425e-05 0.0334854562363435 0.00530965756243948 0.868527191926793 0.00197244461047383 0.998027555389526 0.993182328627483
21.00062 55 90.08 15.792 0 0 14.64 6.441 14.93 6.434 60.51 14.379 -9 0 0.0214328 0.0055583 0.0214296 0.0055151 0.0211842 0.0042678 0.0212659 0.0042986 0.0237625 0.5318166 0.0119912 0.5432919 0.0214487 0.0053986 1.75e-05 0.0006937 0.0003216 0.0159904 0.8885529 5.06406437386191e-05 8.44948008817191e-05 5.06653015916155e-05 5.0754367050221e-05 5.07766227276079e-05 0.000724485431985033 5.07681244220267e-05 0.000128261379134843 5.06939765517866e-05 0.0105352579554876 5.05443199188466e-05 0.000976305134849351 5.07141557594718e-05 0.0127658024915269 0.00256814760689876 0.971811687687476 0.00101181716797482 0.998988182832026 0.993234731841687
29.2641 56 110.096 23.324 0 0 18.372 8.019 18.594 8.319 73.13 18.509 -9 0 0.0299537 0.0086952 0.0289927 0.0069005 0.0296172 0.0066491 0.0290855 0.0055403 0.0106434 0.4728316 -0.0298416 0.4485334 0.029467 0.0075009 -6.2e-06 0.0007599 0.0002628 0.0129499 0.8964484 4.35458885663474e-05 0.000408163647274125 4.34891466525834e-05 4.35462604836822e-05 4.35481144943246e-05 4.35421813867839e-05 4.35451835923632e-05 0.00020561975571482 4.36009616236197e-05 0.00641290530708066 4.35208918776859e-05 0.000986959585245587 4.35645513160227e-05 0.00567574018236582 0.00451631496847741 0.981402393373848 0.000625835238857847 0.999374164761142 0.993255443776276
22.86645 57 98.358 16.996 0 0 16.342 7.075 16.36 6.827 65.656 15.486 -9 0 0.0232915 0.0059597 0.0232885 0.0058935 0.0231798 0.0047491 0.0231753 0.0047432 0.0032042 0.5123572 0.0046063 0.507377 0.0232393 0.0056926 -5.07e-05 0.000664 -0.000748 0.0144021 0.8956546 4.15146557076239e-05 4.14915578222627e-05 4.14559391827023e-05 4.14907007772715e-05 4.150486228632e-05 4.14626955567057e-05 4.16237934776986e-05 4.15649029718173e-05 4.14741295426402e-05 0.00145157437364578 4.14360649907072e-05 0.0005072489162571 0.000301067097972848 0.00268082542510838 0.00545620139513425 0.989188063489566 0.000248920411332886 0.999751079588667 0.99327549548308
8.38815 58 35.164 9.228 0 0 5.638 3.346 5.896 3.438 23.63 8.28 -9 0 0.0083053 0.0031206 0.0083673 0.0031503 0.0082498 0.0024722 0.0083225 0.0025031 -0.0053178 0.719115 -0.0166787 0.7257674 0.0083277 0.0030483 -8.6e-06 0.0002982 -0.0007073 0.0173282 0.8975517 3.19119064557516e-05 3.19073431421588e-05 3.19038198711566e-05 0.00117172830706057 3.19144696389104e-05 3.1916495985372e-05 3.19309662429325e-05 0.000376332014043261 3.18990407199191e-05 3.18937572177706e-05 3.19198936130231e-05 3.19315582445932e-05 3.19137947668558e-05 0.00049285317510503 0.01003864419186 0.987569399266033 0.00133128234215392 0.998668717657846 0.993217423978264
25.15733 59 104.948 17.378 0 0 17.492 7.402 17.254 7.425 70.202 15.627 -9 0 0.0251954 0.0062727 0.0249489 0.0059595 0.0252048 0.0051859 0.0250706 0.0048516 -0.0086371 0.4973971 -0.0313575 0.469031 0.0251081 0.0059026 3.59e-05 0.0006961 0.0009309 0.0140802 0.8793285 7.52320306441999e-05 0.000531009163689867 7.50045262410551e-05 0.00119065520241579 7.53912928082389e-05 7.50084946576475e-05 7.5327593211299e-05 0.00868899152847433 0.000280815597239212 0.0476934466013992 7.5422854249836e-05 0.00652338238464324 0.000293122751601629 0.0355621356955264 0.00682452810269472 0.891960526180503 0.0020223007104568 0.997977699289543 0.99317957940265
25.25327 60 103.758 18.142 0 0 16.934 7.4 17.184 6.965 69.64 16.52 -9 0 0.0250533 0.0068654 0.0248762 0.0064892 0.0249922 0.0054087 0.024977 0.0051368 -0.0174046 0.4971941 -0.0397862 0.4947357 0.0249175 0.0064873 -4.73e-05 0.000651 -0.0009299 0.0125455 0.9009804 3.86521574324946e-05 3.86499276629356e-05 3.8663989409562e-05 3.86432965223423e-05 3.86544539482979e-05 3.86351550712802e-05 3.86546515377185e-05 3.86516543731617e-05 3.86559181548723e-05 0.00333720394411725 3.86582283192151e-05 3.86581667890461e-05 3.86491104707554e-05 0.00224561517534643 0.019547816950907 0.974405537219938 0.000231898980046913 0.999768101019953 0.993276396812302
24.04312 61 102.27 17.187 0 0 17.758 7.624 17.186 7.72 67.326 15.95 -9 0 0.0239674 0.0061412 0.0237581 0.0059665 0.0241743 0.0050411 0.0239798 0.0047928 -0.0509268 0.4958789 -0.0525885 0.5144225 0.0238474 0.0058791 -1.54e-05 0.0006633 -0.0003294 0.0137876 0.8841412 9.74083043936149e-05 9.74019532516508e-05 9.74558706006922e-05 0.000759589285109924 9.73116459232333e-05 0.000372018031240036 9.74434534801715e-05 0.00366062545557219 0.000993542775944537 0.0554250882464371 9.74283298679289e-05 0.00129413705119098 0.000944883517543516 0.0180701389777826 0.00532346435872182 0.91257206274294 0.00152118509051915 0.998478814909481 0.993207092147453
10.32197 62 43.718 9.706 0 0 7.214 4.086 7.25 4.342 29.254 8.835 -9 0 0.0102198 0.0033398 0.0102227 0.0032454 0.0102792 0.0026236 0.0102894 0.0025912 -0.0531868 0.6222551 -0.0469071 0.6468425 0.0102267 0.0031805 5.5e-06 0.000385 0.0003873 0.0176251 0.871264 5.03633633320738e-05 0.000179876150244071 5.03723634554827e-05 5.03630234893758e-05 5.03737159963599e-05 5.03752349809609e-05 5.03872115866518e-05 0.00106705685263743 5.03746760783127e-05 0.011414317906497 5.03633932997088e-05 0.000175000058228847 0.000455900401943285 0.00424783257855418 0.00290523151552279 0.979151811554154 0.000431723851498324 0.999568276148502 0.993265804274991
7.77255 63 33.92 8.664 0 0 5.598 3.423 5.568 3.627 22.754 8.067 -9 0 0.0079332 0.0029841 0.0079074 0.0030165 0.0079916 0.0023677 0.0079831 0.0023951 -0.0592136 0.7093804 -0.06908 0.6999089 0.007903 0.0029049 -1.73e-05 0.0002668 -0.0010621 0.0164477 0.8943301 3.19030948805897e-05 3.19230573472782e-05 3.20155069827888e-05 3.18824868739347e-05 3.19858251710056e-05 3.18524270240326e-05 3.18758241926901e-05 0.00056797185188461 3.18774404314408e-05 0.000617390155163658 3.19614426893037e-05 3.20432261621018e-05 3.19702345015612e-05 0.000208483500216918 0.00918150985889929 0.989073354067579 0.00019156239827963 0.999808437601721 0.993278532407004
19.92858 0 84.072 15.998 0 0 13.678 5.847 14.038 6.159 56.356 14.509 -9 0 0.0198451 0.0054091 0.0198878 0.005477 0.0197405 0.0043895 0.0198419 0.0043206 0.0005758 0.5260116 -0.0144182 0.5381818 0.0199086 0.0053082 4.21e-05 0.000665 0.000977 0.0158327 0.8887876 5.47437881431461e-05 0.000168696066076756 5.47221977820263e-05 5.47150631767992e-05 5.46941663826462e-05 0.000817381734399564 5.47052967583341e-05 0.0018877383997813 5.47092205007726e-05 0.0126446684777916 5.47249185936403e-05 0.00289797104924036 5.47298360491222e-05 0.00642330116096535 0.00181476456262606 0.972907734061733 0.00120495301596094 0.99879504698404 0.993224284686518
6.44299 1 27.886 7.983 0 0 4.472 2.917 4.468 2.926 18.946 7.298 -9 0 0.0066083 0.0027567 0.0066708 0.0027348 0.0066008 0.0021367 0.0065997 0.0021783 -0.0473545 0.7214321 0.0067148 0.7406334 0.0066264 0.0026608 -1.32e-05 0.0002521 -0.0008516 0.0177366 0.9118868 2.33558156134557e-05 2.33414317949636e-05 2.34030770736081e-05 2.33609549089111e-05 2.33653249925017e-05 2.33487751604356e-05 2.33379427981328e-05 2.33297225095701e-05 2.33527434516586e-05 2.33479325547125e-05 2.33591954841438e-05 2.33420162381246e-05 2.33629957563093e-05 0.000138543232658671 0.0133683598007612 0.986189489038244 0.000140175379543876 0.999859824620457 0.99328125213336
20.11584 2 86.86 15.729 0 0 14.17 6.503 14.498 6.407 58.192 14.496 -9 0 0.0203545 0.0056706 0.0204896 0.0056877 0.0204491 0.0044161 0.0205353 0.0043781 -0.038423 0.5357096 -0.0324053 0.5568775 0.0204193 0.0055071 -2.8e-06 0.0005624 0.0001121 0.0137229 0.8983517 4.67937955940179e-05 0.000785776715830746 4.67593472045997e-05 0.000499968891286634 4.67528943697124e-05 4.6785792238857e-05 4.67475529335824e-05 0.00149338971355983 4.67650368703537e-05 0.00544199180421331 4.67531775598128e-05 4.67599568189864e-05 4.67835465419053e-05 0.00118014935286073 0.00250692852525538 0.987670893896862 0.00147283743652457 0.998527162563476 0.993209723337385
25.14423 3 105.062 17.238 0 0 16.92 6.868 17.298 7.664 70.844 16.455 -9 0 0.0253143 0.0065613 0.0252143 0.0062392 0.0251693 0.0053219 0.0252161 0.0050486 0.002962 0.4649523 -0.0170634 0.4888563 0.0252264 0.0062229 -3.79e-05 0.0006342 -0.0006942 0.0123742 0.9035782 3.93707928499027e-05 3.93617827465063e-05 3.93633672000076e-05 3.93514481155197e-05 3.93454038267569e-05 3.93556594255599e-05 3.93603597317215e-05 3.93519481491975e-05 3.93474378231898e-05 0.00306435716605106 3.93565424778841e-05 0.000274275395420912 3.93568542554423e-05 0.00123665958931899 0.00330625206060455 0.991685534192003 0.000236148454164253 0.999763851545836 0.993276171783488
