N1 N2 Na Tsplit Tsc M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
25.02894 5.59855 7.95431 4 0.66456 6.73438 6.73438 17.23474 133.39728 14.77591 44.14832 231 231 17 68.99 11.775 0 0 24.4 10.626 12.9 5.433 31.69 10.221 -9 0 0.0128926 0.0030361 0.0111824 0.0033774 0.0158101 0.0029922 0.0125686 0.0033588 -0.7464276 0.432686 -0.4282779 0.582676 0.0128597 0.0030745 0.0008222 0.0011342 0.0337707 0.0450638 0.6331211 5.27628659881846e-05 5.27911950069512e-05 0.000390884306461406 0.00239794457474409 5.26864881397587e-05 5.27580732251672e-05 0.0192788130836262 0.0703497007313343 5.27934039373228e-05 0.000375438584640619 0.0390699836762156 0.866707517806657 0.000282099868316658 0.000778185241778513 5.28745970606026e-05 5.2765502867424e-05
27.38911 20.94254 0.96887 4 0.046 25.79328 25.79328 8.6218 174.79618 6.70734 122.86054 396 396 18 75.778 10.513 0 0 26.872 8.057 25.864 7.332 23.042 10.488 -9 0 0.0081553 0.0015354 0.0081174 0.0016013 0.0140693 0.0026779 0.0137851 0.0027351 -1.6721867 0.2831297 -1.626683 0.3459114 0.0083877 0.0014405 0.0002514 0.0005335 0.0157516 0.0328202 0.6227772 2.54660673117582e-05 2.54867691842838e-05 5.8278940026104e-05 0.00193669695686455 4.6252165424697e-05 0.000150144335990348 0.00125903718350847 0.0856949113310707 2.5475411815807e-05 0.000137195534076667 0.00140798862156371 0.908753506566144 8.90904490698987e-05 0.00033951579091793 2.5478700144312e-05 2.54751768871732e-05
22.51145 12.73425 10.20372 4 3.75092 16.00126 16.00126 6.30051 73.55973 13.44979 132.89197 104 104 19 85.448 12.593 0 0 24.226 7.47 20.256 6.257 40.966 10.826 -9 0 0.0152492 0.0036505 0.0149028 0.0037323 0.0183757 0.0033232 0.0172566 0.0033324 -0.6996382 0.4443627 -0.5577438 0.4877436 0.0154288 0.0036334 0.0003528 0.0006326 0.0119348 0.0199322 0.8619425 7.58415109893845e-05 7.5353949890485e-05 0.000256905333397272 0.0114031473009583 0.000111529908504009 0.00359456401867643 0.00378562753071045 0.412059874171495 8.89169213535179e-05 0.00719053168179938 0.00121451595158619 0.545357626587687 0.000914945109333775 0.0137191076466808 7.57580977564727e-05 7.57542791812553e-05
1.30012 23.9878 5.24457 4 1.70095 8.72015 8.72015 5.69146 72.00362 4.94063 149.78285 194 194 20 39.378 12.959 0.018 0.214 3.974 2.908 22.076 14.352 13.31 8.03 -9 0 0.0050899 0.0031639 0.008409 0.0031242 0.0048718 0.0024997 0.0099742 0.0035293 0.089362 1.0650896 -0.5697314 0.7316462 0.0078503 0.0031633 0.0011009 0.0015226 0.0706055 0.0840712 0.401963 7.01695790518675e-05 7.01110841103005e-05 0.000281063067051528 0.0122897237186668 7.03144620138009e-05 7.00677437869908e-05 0.00664014691639676 0.140667506348141 7.01991139832826e-05 7.02025658443501e-05 0.260597051489412 0.578822974437047 7.01332397684633e-05 7.00855718908305e-05 7.01609163372177e-05 7.0089746498105e-05
5.99218 6.67282 4.53871 4 3.00536 5.04386 5.04386 13.79005 124.53141 16.98882 173.97451 189 189 21 41.696 8.295 0 0 10.718 5.027 11.862 5.141 19.116 7.394 -9 0 0.0079269 0.0024334 0.0081301 0.0023442 0.0084093 0.0021947 0.0087318 0.0021445 -0.2237354 0.5929187 -0.2687661 0.5760456 0.00887 0.0024323 0.0008415 0.0010229 0.0502914 0.057657 0.6869416 0.000486506982052796 0.000171001297919278 0.00080780998551944 0.00204421609183575 0.000186132820538603 0.000271532858746756 0.00420909721393645 0.675090819457365 0.000320307634266957 0.00118661313051059 0.00589386165867453 0.3056699721267 0.001434073105247 0.00208265950804078 7.2688872500517e-05 7.27072561453037e-05
8.38181 29.941 25.82693 4 3.32879 19.05504 19.05504 18.7286 101.35215 0.30025 150.97455 295 295 22 108.368 17.778 0 0 17.858 6.852 21.07 8.201 69.44 15.612 -9 0 0.0256022 0.0068479 0.025971 0.0063057 0.0253271 0.0053298 0.0261282 0.0049871 0.0214876 0.5104436 -0.0442081 0.4897775 0.0259512 0.0063963 0.0001646 0.0008601 0.0033503 0.0164689 0.8845885 8.38650966536935e-05 0.000198040101694428 8.36874822956175e-05 0.00267463534532974 8.366879195695e-05 0.00285499120295213 0.000840910791269244 0.306457847329938 0.00155422062527918 0.21571150174692 0.00021094772344423 0.235539509038785 0.00291576777646708 0.230623027253579 8.36606276814118e-05 8.3719065753904e-05
8.19953 8.44634 22.86423 4 3.45914 13.55787 13.55787 10.72639 58.06637 12.91605 38.3692 66 66 23 83.938 16.484 0 0 14.97 7.401 14.582 6.747 54.386 15.204 -9 0 0.0207016 0.0060299 0.020585 0.0058408 0.0195894 0.0047382 0.0194772 0.0045674 0.2152673 0.6025351 0.2166226 0.5879261 0.0212296 0.0058922 0.0005863 0.0010961 0.013965 0.0253979 0.8366818 0.000136908464746953 0.00211065585016394 0.000940191784735126 0.128211283225989 0.000442061824855163 0.147991013200292 0.00443022366074953 0.224650814918365 0.000961138311459152 0.122221961345594 0.00184019185304853 0.193152497178891 0.00100840228339769 0.171632059559689 0.000137017379377471 0.000133579158646532
15.09489 27.59409 18.37648 4 1.35153 24.84536 24.84536 9.02425 3.5315 7.64735 117.5939 385 385 24 111.104 16.422 0 0 23.72 7.449 23.814 7.727 63.57 13.656 -9 0 0.0226406 0.0057337 0.0224449 0.005175 0.0255735 0.005013 0.0254179 0.0044425 -0.4853362 0.4283272 -0.4941937 0.4262595 0.0225477 0.0052985 4.9e-06 0.0005289 0.000131 0.0116209 0.8924607 5.15099630401087e-05 5.14138218847691e-05 5.16350206962057e-05 0.000191346851102351 5.15324260089481e-05 0.00146029975686448 5.22501086366883e-05 0.189730252862497 0.0117675970281103 0.31341263767808 5.13276989034123e-05 0.0383383939689809 0.000934576451297956 0.44375248106568 5.1294407792492e-05 5.14508904245274e-05
24.63862 4.25984 7.85491 4 3.61413 3.16394 3.16394 18.17464 78.33194 6.28723 96.03157 152 152 25 60.456 11.666 0 0 24.978 10.223 10.252 4.583 25.226 9.155 -9 0 0.0118028 0.003299 0.009773 0.0033278 0.014151 0.0031324 0.0100002 0.0029041 -0.6787803 0.488644 -0.09001 0.7094865 0.0115985 0.0032496 0.0008106 0.0008609 0.0369844 0.0370178 0.6863879 4.99085174829902e-05 4.98956858936109e-05 5.28856046357771e-05 0.00877117172672466 4.9921037536914e-05 0.000257942328579488 0.00466252097216519 0.741529237698858 0.000318620812661868 0.00047980033032254 0.00271853399676633 0.239875266995726 0.000516298551747816 0.000568198850607662 4.99058413401387e-05 4.98910489502433e-05
2.84752 21.36194 6.05414 4 1.85222 21.30233 21.30233 4.4312 106.78542 1.05148 7.04949 148 148 26 48.58 11.699 0 0 7 3.85 20.802 11.397 20.778 8.103 -9 0 0.0078679 0.0029513 0.0099502 0.003035 0.0078298 0.0025385 0.0117201 0.0031419 0.0261892 0.782196 -0.591224 0.5356072 0.0096623 0.003005 0.0007533 0.0010702 0.0394152 0.0497956 0.5808797 4.11858177219277e-05 4.12026831963624e-05 0.000140487147434827 0.0111755114572893 4.10340467991875e-05 4.11870110836095e-05 0.00432754318878823 0.692663822998134 4.11419421343859e-05 5.99239927315773e-05 0.00205749829478618 0.288893911530967 0.000305952883257499 8.71840640884116e-05 4.12345495972608e-05 4.11783919906431e-05
28.66883 16.97142 21.9767 4 3.73333 7.68642 7.68642 18.55783 52.20767 9.60995 111.82528 429 429 27 111.696 24.124 0 0 25.178 9.205 22.744 8.286 63.774 16.769 -9 0 0.0267863 0.00782 0.0254798 0.0058919 0.0292068 0.0064634 0.0277004 0.0050373 -0.372044 0.4432961 -0.3422367 0.4474089 0.0262512 0.006672 0.0001182 0.0006764 0.0023664 0.0127483 0.8827297 8.52395321136746e-05 8.52417791634284e-05 8.54064275444122e-05 0.00373592417957194 8.52921502458975e-05 0.015819326945625 0.00219761200549911 0.342268401284774 0.00153696086343182 0.235555227456728 0.000554045946593783 0.19894201746902 0.00189760215100139 0.196981028948795 8.53486725389662e-05 8.53241873529923e-05
16.85035 29.69122 10.29919 4 0.38046 5.95134 5.95134 13.26156 52.91155 8.94939 176.11439 34 34 28 97.92 13.231 0 0 25.49 7.395 32.166 8.484 40.264 11.149 -9 0 0.0150797 0.003568 0.0158614 0.0034618 0.0185628 0.0036116 0.0204372 0.0033047 -0.7592703 0.4527884 -0.9164054 0.4214293 0.0163272 0.0035142 0.0008567 0.0009496 0.02742 0.0285093 0.7931271 4.71540634253039e-05 4.71921654495462e-05 0.000266048744653165 0.00205754047761119 0.000324097084222923 0.000156343261318802 0.000148246668179694 0.0927661330799778 5.08473569719954e-05 0.00973470888164422 0.0064475914216694 0.849093208620863 5.31626864232201e-05 0.0387133997520306 4.71690818810205e-05 4.71566536784076e-05
19.61374 27.17205 29.27498 4 2.80506 7.73405 7.73405 3.46289 171.05289 0.35456 108.38328 364 364 29 88.51 37.554 0 0 19.092 10.604 20.01 13.233 49.408 22.858 -9 0 0.0362933 0.0109801 0.0315764 0.0070734 0.0367902 0.0091054 0.0335402 0.0059242 -0.0923324 0.4593891 -0.2536815 0.4290849 0.0351687 0.0088184 0.0012339 0.0024985 0.0188798 0.0379668 0.8542662 5.3758208249958e-05 5.35885955845125e-05 5.35950111276622e-05 0.00639872536697788 5.34926346052138e-05 5.36488641217661e-05 0.00363178037998696 0.356694843293504 5.36952593155234e-05 6.30159130643781e-05 0.000798438722566106 0.631431876738691 5.36309101183967e-05 0.000498580617031045 5.36585791719049e-05 5.36709058840239e-05
16.47087 29.57518 15.31239 4 0.48296 11.1467 11.1467 13.93606 53.04136 4.89916 189.58671 204 204 30 108.25 16.795 0 0 25.31 7.525 27.214 8.348 55.726 13.545 -9 0 0.0201707 0.0055329 0.0201659 0.0046731 0.0237594 0.0047651 0.0240891 0.0041522 -0.6423594 0.4426928 -0.6816424 0.4099982 0.0203442 0.0049617 0.0001759 0.0005584 0.0045518 0.0136485 0.8768846 9.68707391162602e-05 9.79824908743542e-05 9.71878799840272e-05 0.0021336526220233 9.75022448138443e-05 0.0114955977473829 0.00251739397745418 0.481423471472073 0.00063179091030329 0.06355887936199 0.0010778354907291 0.371165304407266 0.00280165187409134 0.0626080442092313 9.74873362630206e-05 9.9347236403394e-05
18.67839 25.53044 6.392 4 1.26875 25.39503 25.39503 4.78001 44.2057 4.77032 169.7809 66 66 31 86.346 12.573 0 0 23.992 6.469 25.598 6.9 36.756 9.027 -9 0 0.012624 0.0029238 0.0127174 0.0029527 0.017123 0.0030338 0.0175757 0.0030833 -1.0704213 0.3969678 -1.1270207 0.3925603 0.012802 0.0028899 0.0001313 0.0003229 0.0050937 0.0119093 0.8643909 0.000124770224420047 0.000124745528427372 0.00011998511051262 0.016750412397086 0.000122085748683145 0.0569661736034143 0.00222695837220471 0.265042195158182 0.00149798337653305 0.195704821416474 0.00135670164685518 0.186404110611361 0.00467677385531436 0.268634088222142 0.000123026958852279 0.000125167769537975
18.12584 15.58408 28.45885 4 3.02345 13.4639 13.4639 5.59711 165.88191 10.46952 33.80646 161 161 32 110.018 27.604 0 0 24.53 10.914 22.87 10.166 62.618 19.287 -9 0 0.0310518 0.009219 0.02897 0.0068072 0.0309837 0.0072435 0.0292299 0.005687 -0.0274697 0.4663102 -0.0414423 0.4882214 0.0314587 0.0078976 0.0014478 0.0020369 0.0244235 0.0330667 0.8117 3.4070944665506e-05 0.0002736869641689 0.000328368289570798 0.00300966543972768 8.8183755873079e-05 0.000180381981525938 0.00289451023763462 0.563006256867004 6.58469665123826e-05 0.000439495526666229 0.00287451705360594 0.425317162256439 0.000118677566619199 0.0013010244213129 3.40658788601978e-05 3.40858498133888e-05
10.17606 6.00768 20.01853 4 1.49488 14.41451 14.41451 10.15951 68.22262 1.47593 49.39862 131 131 33 75.092 15.417 0 0 15.278 7.189 11.662 5.627 48.152 14.147 -9 0 0.0186256 0.0054073 0.0178353 0.0053645 0.017879 0.0042512 0.0168598 0.0041341 0.1434388 0.569843 0.2129072 0.6516089 0.0187903 0.0053118 0.0005599 0.0010822 0.0156688 0.0282973 0.8365037 0.000103827244110503 0.00177909926096879 0.000103656206032915 0.0151198964400309 0.000684942808834335 0.00915030997607403 0.00263710434621692 0.4248189394191 0.00010364630942217 0.0190858817766771 0.00147753911501688 0.473924062096289 0.000647899735590584 0.0501556250397187 0.000103795918194797 0.000103774307722391
19.84701 8.61857 28.86405 4 1.4574 16.06859 16.06859 17.79044 111.44285 6.43718 145.47289 170 170 34 108.756 18.967 0 0 20.44 8.84 16.64 7.205 71.676 16.399 -9 0 0.028824 0.007986 0.0276621 0.0070859 0.027887 0.0059648 0.0265504 0.0056049 0.1066638 0.5155699 0.1567427 0.515638 0.028592 0.0074029 0.0003489 0.0009995 0.0063782 0.0178183 0.8873016 0.00010214338536483 0.000558646747748986 0.000102270265640717 0.00771643994363238 0.000102180213291499 0.0510896115848861 0.000225313959949696 0.380855976925901 0.000103069885377777 0.186827305488289 0.00342734695976181 0.197853026107146 0.00289181756171773 0.167939638764051 0.000102534816713663 0.000102677390527501
5.24473 4.8963 27.37342 4 0.78077 6.80552 6.80552 12.07065 25.40144 1.48233 145.04191 241 241 35 71.828 17.514 0 0 10.108 6.535 9.478 6.052 52.242 15.939 -9 0 0.0206284 0.0067013 0.0205546 0.0067716 0.0175746 0.0046703 0.017397 0.0048563 0.6756617 0.754966 0.7154494 0.779724 0.0213592 0.006696 0.0007677 0.0017022 0.0182894 0.038772 0.8106495 0.000138193394954712 0.00013828120233373 0.000138963953492498 0.00666507109760798 0.000138410973476732 0.00434592481302236 0.00259323094741702 0.0299785788763111 0.000138925258769355 0.0125680120430134 0.21008414733597 0.561406214837085 0.0390816022006913 0.132307734208403 0.000137937449922689 0.000138771407528991
5.60364 7.33899 19.81039 4 1.62934 27.95542 27.95542 5.00011 191.5538 8.76911 24.94239 188 188 36 69.326 14.722 0.048 1.073 12.152 6.977 14.592 8.371 42.534 14.411 -8.94 1.342 0.0165545 0.0055587 0.0173978 0.0054139 0.015416 0.0041599 0.0161032 0.0041026 0.2683227 0.7257368 0.307586 0.6517202 0.0187822 0.0057993 0.001806 0.0030217 0.0494334 0.0764967 0.6801355 6.36206182987693e-05 2.77533947979587e-05 4.05860817070094e-05 0.0013233448708176 2.77113266253655e-05 2.77688836111901e-05 0.000787994795039713 0.130981144485679 2.77790649547288e-05 2.78108896213375e-05 0.00781674603162178 0.858736679581052 2.77513275288725e-05 2.77850616644162e-05 2.78035529102544e-05 2.77200340697198e-05
5.71327 0.14819 6.98207 4 2.65891 0.15562 0.15562 15.1451 188.15182 6.20591 190.81482 287 287 37 29.128 7.69 3.936 5.095 24.308 7.939 0.588 1.126 0.296 1.898 -1.414 10.5 0.007066 0.0027883 0.0002661 0.0009725 0.0069351 0.0022039 0.0002492 0.0006686 0.0408062 0.7032441 -0.0386022 0.7097557 0.0120654 0.0053801 0.0083994 0.0052176 0.5047694 0.1837891 0.0100602 0.000852446989888197 0.0605712523511109 0.00517525250325612 0.144534709461394 8.13747592064969e-05 0.0301930334554146 0.00392718836404099 0.544368142360111 0.000366941277326164 0.0941723029360862 0.0120928230880796 0.100832496924395 0.000949418571527515 0.00114886157287815 0.000366807269698852 0.000366948115586682
28.48136 7.62649 7.47154 4 2.04378 13.71093 13.71093 15.77566 0.24845 4.16233 53.99298 312 312 38 68.208 11.632 0 0 16.84 6.085 15.158 5.69 36.21 9.084 -9 0 0.0122223 0.002989 0.0121047 0.0028835 0.0149532 0.0030486 0.0144791 0.0028422 -0.7359352 0.4463144 -0.6572929 0.4689981 0.0122047 0.0028465 4.11e-05 0.0003517 0.001681 0.0140074 0.8610894 8.99461312284591e-05 9.01655514173754e-05 9.03973570343332e-05 0.00107677908203396 9.05239201190976e-05 0.000315702326910464 0.00354398369993292 0.103739934404905 0.00814828643617073 0.235560341637114 0.00093725367998131 0.0941628542009382 0.00375083560304264 0.548221611158131 9.05112602443464e-05 9.08735507962709e-05
15.30912 27.79857 29.56399 4 3.45427 22.25886 22.25886 6.56753 164.39141 14.57723 65.06998 16 16 39 98.312 36.768 0 0 19.222 10.128 24.04 12.967 55.05 20.912 -9 0 0.0338792 0.0106261 0.0314228 0.00715 0.0337246 0.008823 0.0328637 0.0057007 -0.0156713 0.4465789 -0.1966269 0.4378925 0.0335665 0.0086679 0.0009156 0.0013603 0.0148642 0.0210535 0.875717 0.000114778907042621 0.000598487680973247 0.000116663396387194 0.0282511342842124 0.000114945158153844 0.00907644778091323 0.00308882835156936 0.508810025465386 0.000114798597516629 0.0763171429236743 0.00256009417577142 0.330895239785139 0.00236823809568578 0.0373435935698143 0.000114776769390488 0.000114805058370223
21.59067 14.42703 9.40654 4 0.54758 29.13057 29.13057 14.98516 181.35629 0.04055 0.45001 98 98 40 86.814 12.871 0 0 23.086 6.767 21.596 6.703 42.132 9.701 -9 0 0.0148138 0.0033182 0.0146524 0.0032997 0.018383 0.0031341 0.017963 0.0032796 -0.796195 0.4033915 -0.7467901 0.4343332 0.0149735 0.0033301 0.0002404 0.0005764 0.0077673 0.0179213 0.8557441 9.36421840346931e-05 9.38115761531381e-05 9.30752995306539e-05 0.00440784878894415 9.34560025321436e-05 0.00867329986800178 0.00397352720691201 0.225618917452812 0.000421646478579646 0.0176432713526481 0.00103781072196605 0.710313683836564 0.00210888102513319 0.0252407675208786 9.32000411723539e-05 9.31606441376501e-05
27.73966 7.6003 11.2227 4 0.74065 5.46836 5.46836 11.90622 80.77192 2.47379 187.86088 316 316 41 83.498 13.003 0 0 25.86 10.475 16.31 6.363 41.328 11.655 -9 0 0.0159384 0.0037318 0.0145994 0.0040213 0.0189383 0.0034085 0.0162464 0.0037238 -0.6482079 0.4624385 -0.4159523 0.5455422 0.0159477 0.0038269 0.0006787 0.0012865 0.0218859 0.0386403 0.714321 4.3989023565458e-05 4.39839364362119e-05 4.39736562724889e-05 0.00219786577674557 4.39538766241223e-05 4.39655832044238e-05 0.00205401649472016 0.0554116900307999 4.39897231720191e-05 0.000145603624744297 0.00179724662133242 0.937404461598442 4.40012813828235e-05 0.000593326870763136 4.3962746629231e-05 4.39691551651668e-05
21.30414 28.97617 14.5333 4 2.76531 6.9582 6.9582 0.6816 123.56094 16.18659 146.72751 203 203 42 112.356 14.244 0.038 0.425 34.69 10.626 40.022 14.264 37.606 19.7 -8.956 0.984 0.0183149 0.0051085 0.0188724 0.0045424 0.0209074 0.0052479 0.0222655 0.0042062 -0.4904734 0.5295295 -0.6281484 0.4710532 0.0212244 0.0051558 0.0026307 0.0029336 0.066368 0.0706431 0.7037527 3.45031830432131e-05 3.40817852800066e-05 6.3524937978854e-05 0.00426802213848005 3.39174582116154e-05 3.38341821580266e-05 0.000987148574983497 0.451537179325626 3.36672268558186e-05 3.42398080358279e-05 0.00150949225869488 0.541295050164626 3.39132072034971e-05 3.38263685232663e-05 3.40141402277223e-05 3.35852400711872e-05
19.54013 10.01994 18.71544 4 3.22189 24.92225 24.92225 17.36604 27.3505 10.50213 47.80727 460 460 43 94.974 15.55 0 0 17.87 6.562 18.096 6.98 59.008 14.4 -9 0 0.0206436 0.005544 0.0207593 0.0053585 0.0217829 0.0045126 0.0218342 0.0044232 -0.2368632 0.4682022 -0.2192501 0.4787675 0.0207288 0.005296 2.73e-05 0.0005973 0.0007993 0.0142612 0.9045376 6.08687547410887e-05 6.08419194711145e-05 6.10812853514966e-05 6.12479037715813e-05 6.75950463225507e-05 0.00217089652840069 0.0013107981615831 0.0294415614075541 0.000991300994247512 0.600978627893201 0.000846591456509467 0.0263118375821579 0.00221262070328218 0.33530244311138 6.10057208756071e-05 6.06815311510958e-05
5.55056 23.6265 13.40455 4 2.97915 8.76392 8.76392 2.95505 35.48666 3.98968 125.69576 191 191 44 74.2 15.222 0 0 12.688 5.873 25.158 12.718 36.354 12.662 -9 0 0.0137193 0.0046644 0.0157563 0.0043678 0.0138235 0.0040355 0.0173384 0.003938 -0.0407714 0.6365551 -0.3785024 0.5158492 0.0157791 0.0044851 0.0010413 0.0015188 0.0339775 0.0475604 0.7010239 0.000104761629748757 0.000103599177604608 0.000548463950579172 0.102522494090897 0.000104458773716482 0.000102355271471284 0.0489636793679748 0.542790620229591 0.000104886660034088 0.000104702715705975 0.00577932458562493 0.298352778784931 0.000104206412052755 0.000104427265403905 0.000104732444076118 0.000104508640588771
27.96634 10.91923 6.00129 4 3.71511 1.10037 1.10037 16.33002 96.65558 5.72151 149.02343 454 454 45 75.822 11.377 0 0 26.908 8.083 18.714 5.863 30.2 8.927 -9 0 0.0120235 0.0029017 0.0113724 0.0029131 0.016097 0.0029672 0.0137874 0.0028341 -1.0300225 0.3975818 -0.7005921 0.4942966 0.0121653 0.0028557 0.0004673 0.0006725 0.0200424 0.0281443 0.7919019 5.97921889374751e-05 5.98123406910393e-05 9.87727523223048e-05 0.00923943805601782 0.000428162080977996 0.000555825403511432 0.0033434478248142 0.411110450257015 0.000567679711037808 0.00195873558897793 0.00605147954398112 0.56260497996258 0.000332965318158185 0.00346881211537895 5.98315051802738e-05 5.98153504186052e-05
14.61186 11.7952 26.57777 4 0.90752 8.27744 8.27744 18.4751 10.78345 14.98036 79.25677 5 5 46 111.284 16.976 0 0 19.708 7.897 18.548 7.136 73.028 15.466 -9 0 0.0273198 0.0067074 0.0269283 0.0063015 0.0270324 0.0051756 0.0265718 0.0050388 0.0266765 0.4795412 0.041786 0.4715548 0.0273239 0.0062598 0.0001999 0.0008832 0.0039098 0.0164851 0.861371 8.63670608575121e-05 0.0012340024872142 8.63476066264281e-05 0.0007254234647312 8.61542141934314e-05 0.00652023456356341 0.000637613138428603 0.100635030074043 0.00322801319805845 0.0593114721185826 0.000975891034720255 0.503488349098415 0.000214043307086843 0.315718099552397 0.000100327800031853 0.00695263128104983
1.39331 27.76146 8.72417 4 2.25216 1.29333 1.29333 5.97485 112.46431 6.19922 51.97155 266 266 47 54.236 15.577 0.462 1.4 4.754 3.205 38.558 19.162 10.462 10.363 -8.45 3.442 0.0045275 0.003797 0.0113778 0.0041686 0.0042889 0.0031532 0.0138172 0.0041546 0.1187215 1.1105627 -0.7319764 0.5943525 0.0118598 0.005452 0.0039071 0.0043058 0.1726239 0.1526875 0.0593622 3.58959821362671e-05 4.53191331776098e-05 0.000510047733661603 0.00502515234935093 5.68608944408766e-05 0.000137152491729854 0.00591040520699638 0.243511108243462 0.000219459502406921 4.52946023545363e-05 0.0207340717140709 0.723587835045801 4.53606490914301e-05 4.53238907757487e-05 4.53694063054832e-05 4.53431542383076e-05
