N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
13.04249 11.84999 12.68815 22.5 14.31963 152.12416 103 354 10.55761 10.55761 7.18769 40.12692 1.27318 118.15283 116 116 78 32.872 29.54 0 0 6.134 7.528 10.528 8.151 16.21 19.561 -9 0 0.0061931 0.0070493 0.0070417 0.0068407 0.0062981 0.0072279 0.0075366 0.0067252 0.0114025 0.9681584 -0.2820337 0.8461636 0.0071658 0.0069275 0.0005484 0.0008834 0.0614394 0.0833793 0.9461402 5.5225348653992e-05 5.55696157187e-05 0.00208766911983391 5.51970685823398e-05 0.00198840424104578 5.51721885270343e-05 0.633136479203738 5.53995358028466e-05 0.0338061347337964 5.55203585844088e-05 0.293918633087524 5.58855277424484e-05 0.0344963390853913 5.55353705715616e-05 6.76603122862695e-05 5.51752022003692e-05
16.00922 28.28937 23.39539 22.5 15.68688 119.66496 160 242 11.02466 11.02466 8.85301 145.55236 5.27167 42.36221 474 474 79 39.406 29.087 0 0 7.378 7.372 8.164 6.942 23.864 18.823 -9 0 0.0113702 0.0123796 0.0107762 0.0101821 0.0113616 0.011963 0.0111361 0.0105118 -0.0328 0.7366297 -0.1242314 0.7103905 0.0112243 0.0112176 0.0001511 0.0006913 0.0094957 0.0335868 0.9732921 5.99175253097095e-05 5.98803111337981e-05 0.000999330741268564 5.9974859089248e-05 0.000142937889618292 5.98759530026938e-05 0.565236145275145 5.99611408599243e-05 0.0241456594186214 5.99573297558417e-05 0.367488168228188 5.98782483270975e-05 0.0413885186498073 5.99447565488837e-05 5.99726635542031e-05 5.98770097702481e-05
24.38152 17.94392 9.80979 22.5 18.24602 154.21988 301 321 0.72259 0.72259 17.90943 177.5815 8.1887 158.27838 404 404 80 66.036 35.791 0.372 2.508 20.016 17.118 17.764 15.252 27.884 22.692 -8.182 4.482 0.0190336 0.0145199 0.0167079 0.0117739 0.0196897 0.0144368 0.0174483 0.0120683 -0.1525882 0.7543064 -0.1641046 0.7953099 0.0209088 0.0134148 0.003038 0.0050366 0.1001876 0.146288 0.8456608 0.00027947682078037 5.16989977043133e-05 0.00854206109134829 5.17194152061897e-05 0.00119212223430887 5.16693836983009e-05 0.807497519010792 5.16912417514059e-05 5.16832706752397e-05 5.16918450529647e-05 0.181920177801027 5.1702090535125e-05 5.16990434537195e-05 5.16983427907041e-05 5.16899037645862e-05 5.16995071104227e-05
22.30728 0.0271 10.33632 22.5 2.88434 188.56491 328 339 19.91181 19.91181 0.63265 23.41773 16.15505 175.5236 330 330 81 12.192 25.745 1.312 5.625 10.678 23.622 0.086 0.362 0.116 0.459 -7.948 6.463 0.0026869 0.0065878 5.54e-05 0.000209 0.0030425 0.006659 5.69e-05 0.0001696 -0.5339798 0.8254949 -0.0184484 0.4021928 0.0040212 0.0104384 0.0026501 0.0078986 0.2200148 0.304345 0.0353369 0.000376536034199643 5.39794909956234e-05 0.00347571847488842 0.000510856237438178 5.39789597375626e-05 5.39768021417177e-05 0.437559341545643 0.000441305985601482 5.39774395764174e-05 5.39748525153599e-05 0.556515050538919 0.000635375379751839 5.39752374377653e-05 5.39820836754132e-05 5.39903217827068e-05 5.3980615695518e-05
18.02666 19.29945 23.03674 22.5 10.04781 39.01662 236 47 15.4998 15.4998 10.33868 70.86777 9.41812 100.56679 2 2 82 50.112 23.509 0 0 12.7 8.316 9.506 6.372 27.906 16.201 -9 0 0.0117615 0.0074696 0.0110931 0.0067454 0.0119727 0.007182 0.010963 0.0064012 -0.0644164 0.7038504 0.0285455 0.7398659 0.0119791 0.0071234 0.0005518 0.0008853 0.0277644 0.0375514 0.9228786 0.00217530653693027 0.000125689637361358 0.032200727853094 0.000129273588491366 0.0286108770439118 0.000125501111387022 0.142142314261241 0.000125691011912513 0.366130083676975 0.000125418534983049 0.1619293129654 0.000125832369956911 0.265675952029349 0.00012556672039039 0.00012655889491838 0.00012589376369691
20.92687 11.55843 22.9536 22.5 5.93024 34.67445 431 171 28.31984 28.31984 17.55939 9.07633 11.61154 44.90631 35 35 83 49.722 39.675 0 0 9.95 8.393 8.556 8.128 31.216 26.281 -9 0 0.0115212 0.0099901 0.0112208 0.0095382 0.0120155 0.0100363 0.0115442 0.0097642 -0.2050085 0.6604366 -0.0913627 0.7217673 0.0114382 0.0097606 6.71e-05 0.0004573 0.0036716 0.0193754 0.9766981 6.31314757276859e-05 6.3117025931527e-05 0.00018188989974901 6.29387502550996e-05 0.000657277138375795 6.2927988864485e-05 0.0407443851714419 6.29160157887271e-05 0.56225573786583 6.34028278042641e-05 0.0104171984052516 6.33100882633714e-05 0.383978179401568 6.29058470641065e-05 0.00119773911641558 6.29429816690614e-05
25.81501 7.56835 19.77802 22.5 10.54605 148.89459 183 481 23.75663 23.75663 4.09974 158.67372 11.55251 73.69618 104 104 84 57.006 36.304 0.058 0.675 14.994 16.579 16.098 9.843 25.856 22.494 -8.926 1.169 0.011318 0.0099009 0.0120454 0.0075837 0.0116435 0.0101569 0.0119163 0.0070006 -0.047926 0.8761059 0.0039265 0.6766738 0.0135409 0.0086973 0.0018592 0.0024079 0.0949374 0.1187299 0.8577351 0.000199829748830135 3.96211708256365e-05 0.00261563891249038 3.9626230532652e-05 0.000690115890218911 3.96263172271149e-05 0.765153981562286 3.96273667817788e-05 0.00137667641238174 3.96228381741628e-05 0.226906874581995 3.96198596122873e-05 0.00270026774963968 3.96276007232947e-05 3.96245840475634e-05 3.96191742334763e-05
8.61344 3.87604 6.5627 22.5 13.85261 80.46039 237 262 24.64949 24.64949 15.07689 103.19044 15.17786 54.22435 387 387 85 20.426 16.748 0 0 4.39 4.176 3.776 4.105 12.26 11.561 -9 0 0.0046055 0.0041259 0.0045026 0.0043022 0.0046931 0.0039136 0.0045201 0.0040852 -0.1247835 0.8762752 -0.0572139 0.8416263 0.004648 0.0041676 9.39e-05 0.0003223 0.0182815 0.0502812 0.9544738 6.13738572745326e-05 6.14918588061162e-05 6.13328039744662e-05 6.1263646614446e-05 0.00110740862514656 6.13148339532436e-05 0.519976162813675 6.12417562492768e-05 0.0695344400376088 6.11977452832438e-05 0.368136648886712 6.14388461989208e-05 0.0405706864030706 6.14015271661701e-05 6.1187662656251e-05 6.14086956102803e-05
17.052 21.94062 5.78142 22.5 11.4805 120.39148 376 162 15.03356 15.03356 9.02458 34.02659 2.41092 92.28696 352 352 86 47.936 40.934 0 0 10.4 9.186 9.17 9.597 28.366 25.174 -9 0 0.0111997 0.0103247 0.0108472 0.0098412 0.0119575 0.0108634 0.0113982 0.0106381 -0.2296722 0.7199577 -0.1173234 0.7130579 0.0111618 0.010033 0.0001384 0.0004985 0.0113358 0.0347785 0.9767079 6.60397267899812e-05 6.59647474954766e-05 6.60958314931366e-05 6.60018960183248e-05 0.000196377340594796 6.6064751914375e-05 0.572799738572183 6.60346413350407e-05 0.143022434933232 6.60056883004148e-05 0.180459737767811 6.60146936738764e-05 0.102795411312522 6.60141620453373e-05 6.61392652776071e-05 6.5924669314641e-05
4.64111 13.41939 9.17575 22.5 13.14744 70.13214 415 320 13.70681 13.70681 16.68595 49.79822 14.0888 28.40068 210 210 87 40.9 21.667 0 0 7.432 5.221 8.804 6.201 24.664 15.121 -9 0 0.009175 0.0054653 0.0093382 0.0056007 0.0090469 0.0050658 0.0094336 0.0053378 0.0307066 0.7326528 -0.0663281 0.7179608 0.0094463 0.0054835 0.0001896 0.0004547 0.0151864 0.0340907 0.9466673 0.000987609401681137 6.10837314094607e-05 0.00191765710412751 6.13782448552191e-05 0.000768837511861758 6.12949177034449e-05 0.306132170164307 6.10392471185087e-05 0.306301491654937 6.09079262178263e-05 0.131937316668866 6.06656648396606e-05 0.251405971763756 6.08372719890157e-05 6.05762843062838e-05 6.11624420244302e-05
11.03797 8.91979 24.67084 22.5 10.96508 158.81078 254 345 17.92724 17.92724 0.018 186.22803 15.60445 176.92676 118 118 88 74.266 34.354 32.08 24.108 17.304 18.521 19.07 16.507 5.812 15.082 22.826 23.667 0.0066955 0.0071544 0.0070124 0.006385 0.0068669 0.007423 0.0072705 0.006764 -0.0526944 0.8310107 -0.050543 0.7993041 0.0444871 0.0249621 0.0376331 0.0251616 0.6060547 0.3533648 0.4621083 4.54470933470448e-05 8.90730737553645e-06 0.00275548512081534 6.81126993285957e-06 2.59995807048562e-05 8.85460627208975e-06 0.805315393183229 0.00126359188925114 8.86616682267174e-06 8.90187394484946e-06 0.190317804151614 0.000198443490577115 8.85782194973444e-06 8.86215867164603e-06 8.88662753576148e-06 8.88765795610088e-06
3.51744 12.88768 2.96771 22.5 18.24927 41.25807 68 243 16.24542 16.24542 16.08928 185.41277 7.26589 122.17051 452 452 89 20.414 10.982 0 0 3.326 3.16 5.186 4.011 11.902 7.825 -9 0 0.0043884 0.0029674 0.004682 0.0028804 0.0042923 0.0026704 0.0048166 0.0026309 0.0690221 0.8750399 -0.1268116 0.7955415 0.00466 0.0029045 0.0001248 0.0003798 0.015155 0.040377 0.9266971 0.000531421856743374 5.53455601568296e-05 0.00144978997530383 5.54020550018703e-05 0.000809290867132794 5.53548552216463e-05 0.633078807841081 5.5354902115198e-05 0.0338922458551841 5.53611532049324e-05 0.296773694242407 5.53689560648529e-05 0.0329665023367077 5.53672638289573e-05 5.53429525085604e-05 5.53493273373757e-05
25.56813 6.84199 16.83306 22.5 6.52906 158.30102 240 202 2.68141 2.68141 7.66042 116.35663 19.21335 19.25123 456 456 90 29.068 33.054 0.09 0.967 10.916 14.679 5.568 7.175 12.494 19.864 -8.964 0.805 0.0060332 0.0078315 0.0050995 0.0072003 0.0065986 0.0080686 0.0050911 0.0069908 -0.37935 0.9703289 -0.0306669 0.9095482 0.0064571 0.0078273 0.0008908 0.0021794 0.1128374 0.1611147 0.8786355 0.000249922018736037 4.81184314772615e-05 0.00494541728410303 4.81066182394143e-05 0.000843060426570432 4.81729475012509e-05 0.238686791034363 4.82559897703355e-05 0.00157231523940304 4.81303487451459e-05 0.751187268479146 4.82193283208486e-05 0.00208188967724486 4.8106231334475e-05 4.81118751467321e-05 4.81140698980668e-05
3.3584 8.64572 11.02729 22.5 9.323 162.80958 341 151 29.06101 29.06101 10.47376 49.68554 4.66306 198.34842 59 59 91 14.726 15.807 0.002 0.045 3.618 3.429 3.208 4.049 7.898 11.121 -9 0 0.0031492 0.0038579 0.0030408 0.0040088 0.003246 0.0036788 0.0031304 0.0039495 -0.1330081 0.8596716 -0.098971 0.9700937 0.0033078 0.0039835 0.0002128 0.0005465 0.0583039 0.1023653 0.952446 6.84349308084133e-05 6.82956642237067e-05 0.000700905506794537 6.89810530932481e-05 0.00112488982817985 6.86392726025982e-05 0.534297979941365 6.92290202056072e-05 0.0504692951401409 6.86012844943094e-05 0.363879996079941 6.84477599870624e-05 0.0488394671295972 6.83964306004799e-05 6.85602609652147e-05 6.98806970009679e-05
0.77543 6.42704 10.39515 22.5 6.9232 64.5609 270 449 7.73057 7.73057 10.60339 59.92442 19.73706 66.5268 115 115 92 14.968 8.472 0.048 0.496 1.474 1.994 9.8 6.748 3.646 4.465 -9 0 0.0014809 0.0017436 0.0033747 0.0023393 0.0014432 0.0015299 0.00379 0.0022303 0.0271409 0.9736192 -0.4418783 0.8134676 0.0032579 0.0024591 0.0008301 0.0012893 0.1379109 0.1454859 0.5188181 0.00354627604274227 0.000104779209286299 0.0196616156691444 0.000440503222815701 0.0077638412953515 0.000526881224461421 0.524991363799566 0.00140753927761326 0.00248600116635253 0.000104693083913321 0.430509243520319 0.00197618943726089 0.00616674477173801 0.000104753808905234 0.000104765405812691 0.000104809064716766
0.66702 28.53995 29.5907 22.5 5.35483 72.72604 307 126 0.68741 0.68741 0.61051 112.57006 14.69008 92.45762 123 123 93 55.194 34.397 29.726 24.302 1.498 1.864 22.96 31.99 1.01 3.502 8.996 17.394 0.0008439 0.0020019 0.0067242 0.0094101 0.0012577 0.004956 0.0073004 0.0103202 -0.0621063 0.873519 -0.162742 0.8851571 0.0375271 0.0238007 0.033743 0.0234071 0.7027504 0.3155821 0.3749148 0.00089554172466434 4.0991617653031e-05 0.0210826119517844 0.000262590199788064 6.86298261639326e-05 4.09908527816717e-05 0.759877775944704 0.000413168069931651 0.00152310861656017 7.46003284837407e-05 0.21438826511528 0.000117635690884397 0.00100520873881439 0.000126898929164545 4.09914864522118e-05 4.09909068894044e-05
11.99873 17.9681 10.00198 22.5 16.0759 80.58871 491 378 23.01978 23.01978 17.69205 102.99963 16.79433 49.63999 115 115 94 91.256 32.036 0 0 17.686 7.867 17.71 9.65 55.86 21.949 -9 0 0.020012 0.0076486 0.0198967 0.0077148 0.0208347 0.0075453 0.0208217 0.0079788 -0.1659578 0.4843421 -0.1454098 0.5510316 0.0201633 0.0076007 0.0002089 0.0006831 0.0068119 0.0201346 0.9487861 5.78711442478803e-05 5.80720595570886e-05 8.497686045362e-05 5.77594073733915e-05 0.0052324011489694 5.79942497367221e-05 0.418780153115641 5.79048132329095e-05 0.205044198204912 5.79474504464653e-05 0.225756656690569 5.79084326820965e-05 0.144522128330146 5.80813595161696e-05 5.79025958966713e-05 5.80441366197254e-05
23.82074 10.28407 5.68536 22.5 0.1796 25.62875 438 270 10.00605 10.00605 19.63542 154.41477 11.02576 58.76264 348 348 95 54.544 51.579 0.018 0.16 14.32 12.351 9.38 10.522 30.826 33.842 -9 0 0.0116279 0.011653 0.0109273 0.0117806 0.0128572 0.0122677 0.0114371 0.0121624 -0.6031403 0.7157103 -0.1547415 0.538673 0.0115897 0.0116219 0.0003121 0.0007858 0.0654632 0.148336 0.9799359 3.50178965342904e-05 3.50364733350869e-05 0.000228844412952077 3.50168946948602e-05 0.00175087995895998 3.50056131501117e-05 0.713870122091541 3.50412292624649e-05 0.00458408871186059 3.50188606128617e-05 0.268926047533623 3.5026711441835e-05 0.0102897343287341 3.50408365776822e-05 3.50281683203904e-05 3.50502783987229e-05
12.52051 17.52632 16.66235 22.5 4.94299 150.17138 387 78 0.30774 0.30774 7.34328 75.52301 12.20951 65.26839 493 493 96 41.946 29.554 0.52 3.217 24.808 15.766 7.308 12.877 9.31 18.215 -8.686 3.064 0.0093995 0.0076488 0.0048227 0.0081548 0.0097854 0.0072203 0.0048154 0.0080166 -0.2078815 0.7495621 -0.0053284 1.0734483 0.0107164 0.0086817 0.0036053 0.0046677 0.264566 0.2216304 0.682139 0.000901867032322899 0.000115575207547269 0.0075619935016986 0.000115572794041171 0.00859199942364825 0.000115529290072469 0.371725950576486 0.000115576603721036 0.0170914837057527 0.000115581447397004 0.587467838468807 0.000115551931075768 0.00561874186576247 0.000115597575704769 0.000115582152697764 0.000115558423264724
3.518 18.97824 24.61433 22.5 1.18058 151.02243 372 195 7.23001 7.23001 10.79967 176.08374 9.60478 139.02241 368 368 97 21.382 24.83 0.272 1.955 5.356 5.699 6.604 12.04 9.15 14.519 -8.956 0.984 0.003994 0.0051001 0.0040464 0.0059242 0.0040888 0.0048452 0.0044406 0.0064045 -0.2447694 0.8108378 -0.1603832 0.8013932 0.0049189 0.0058686 0.0008987 0.0023937 0.1343249 0.2178824 0.8515758 9.48447397346577e-05 1.69241134784495e-05 0.00065438040170513 1.69248244984601e-05 0.000395827393375485 1.69254060504572e-05 0.783686974744947 1.69265138370475e-05 6.89602688804929e-05 1.69264419393013e-05 0.214627179275352 1.69244034093366e-05 0.000319503579354565 1.6926585415159e-05 1.69250659108186e-05 1.69262421125187e-05
0.10524 19.54335 23.37613 22.5 0.22847 179.33981 30 120 25.62212 25.62212 12.98827 168.84648 8.90059 107.53895 323 323 98 1.752 4.186 0.162 0.577 0.024 0.177 1.534 4.113 0.032 0.288 -9 0 1.6e-05 0.0001148 0.000286 0.0007825 1.58e-05 0.0001074 0.0004414 0.0011758 0.0007062 0.161801 -0.2293509 0.625038 0.0003907 0.0008094 0.0002397 0.000622 0.3541767 0.405293 0.2439962 0.000140809037936259 2.78982675491233e-05 0.00138593060706423 2.7909416222708e-05 0.000861827036106373 2.79112087452947e-05 0.618735391687831 5.8429966470387e-05 0.00829742033493559 2.78998308224079e-05 0.35873313075957 3.24417429248045e-05 0.0115592755413471 2.79066569050826e-05 2.79025003838411e-05 2.7915405185256e-05
23.88258 9.85791 17.94653 22.5 12.49051 78.28099 365 217 25.11356 25.11356 19.79651 42.71128 18.24106 55.63624 240 240 99 52.982 42.306 0 0 10.696 8.828 8.95 8.507 33.336 28.389 -9 0 0.0124394 0.0108185 0.0120463 0.0103722 0.0127349 0.0105353 0.0121858 0.0103509 -0.1844822 0.668448 -0.0476637 0.6914477 0.0123316 0.0105712 8.88e-05 0.0005072 0.0062419 0.022961 0.9839363 0.000986286114752988 7.86837831184186e-05 0.000174778472063943 7.86546859098513e-05 0.000295140901654796 7.87717645405745e-05 0.118460178362993 7.8610325645567e-05 0.393965554746481 7.86395902719099e-05 0.129659455550612 7.86763853700305e-05 0.354664222122994 7.86484848375515e-05 0.00116504141810284 7.86572906514278e-05
0.42941 4.48065 8.07714 23 19.32187 146.73246 134 356 18.08724 18.08724 4.72003 124.3516 13.52498 142.1702 43 43 0 11.562 7.779 0.56 2.214 0.514 1.022 9.472 7.556 1.016 2.961 -8.718 2.399 0.000457 0.0011747 0.0029019 0.0024578 0.0004313 0.0009276 0.0029562 0.0021923 0.0226505 0.7778678 -0.1257352 0.8751082 0.0035323 0.0032182 0.0018528 0.0026328 0.3094622 0.2575487 0.2542237 0.000513605072048023 4.09333875329862e-05 0.00745705141178931 0.000108536911033612 0.00171705624391913 8.96156596700134e-05 0.480798004633845 0.000272139921729079 0.00212296669200891 4.09579643459211e-05 0.505816614167661 0.000402606457365658 0.000483036673123195 5.49940937738395e-05 4.09559314212717e-05 4.0924778733322e-05
21.32788 18.80277 16.23994 23 17.27448 178.32202 175 474 17.42517 17.42517 11.36223 23.78343 19.52207 145.19044 88 88 1 50.642 35.077 0 0 9.162 8.403 11.496 8.035 29.984 22.782 -9 0 0.016419 0.0152527 0.0152901 0.0125396 0.0163738 0.0150952 0.0160666 0.0128417 0.033196 0.699495 -0.2316737 0.6608809 0.0160122 0.0138104 0.0001576 0.0006231 0.0091439 0.0237706 0.9775239 6.45366689149446e-05 6.45031472795855e-05 0.000650953210105892 6.48765239236136e-05 0.000215048859188927 6.44904300263846e-05 0.168902429784661 6.51137072443848e-05 0.475489365344437 6.47625099609011e-05 0.107338655760013 6.46331630251561e-05 0.246756492572878 6.46572068841574e-05 6.4833804597196e-05 6.46473068598417e-05
11.32186 1.44863 26.83772 23 0.75396 191.64439 327 154 8.61387 8.61387 17.923 40.1275 18.42555 180.62177 156 156 2 8.446 10.097 0.074 0.421 4.852 5.119 1.03 2.04 2.49 5.649 -9 0 0.001631 0.0023607 0.0010068 0.0020965 0.0020695 0.0025475 0.0009922 0.0019761 -0.6108917 0.8229834 -0.0217372 0.5267305 0.0016547 0.0023832 0.0003358 0.000673 0.1668398 0.2506266 0.877265 9.29270505618648e-05 9.30954470716608e-05 0.0146989920458266 9.27447509791106e-05 0.0135529630111959 9.30046237491584e-05 0.531730401705261 9.30580183379806e-05 0.0949447011080081 9.33199878166302e-05 0.248952574667544 9.28931549194755e-05 0.0951903518381037 9.27931023788311e-05 9.29460355303101e-05 9.32334527156276e-05
5.28625 29.70337 7.88145 23 7.32051 126.69169 425 385 15.62274 15.62274 11.74732 38.08129 5.33774 131.82975 473 473 3 54.48 31.618 0 0 9.208 6.693 10.918 7.694 34.354 21.744 -9 0 0.0123017 0.0078835 0.0124422 0.007845 0.0122788 0.0074613 0.0127608 0.0075829 -0.0290909 0.70516 -0.181553 0.7028135 0.0124674 0.0078479 9.54e-05 0.0005296 0.0072225 0.027391 0.9691686 0.000274934722808373 6.49713794376393e-05 0.000202868655559636 6.4785717161761e-05 0.000897267955163794 6.48529927701442e-05 0.298479097126899 6.49306813089396e-05 0.272006766603333 6.4962292832558e-05 0.261809719231561 6.51801580237077e-05 0.165023694383037 6.50833144455653e-05 0.000786062528984516 6.4822256672432e-05
8.91876 7.00238 15.02015 23 6.02833 118.04522 415 4 12.53371 12.53371 2.58235 174.96209 8.43788 6.36974 50 50 4 33.012 18.995 2.744 6.979 26.654 18.457 1.56 2.507 2.054 5.634 -6.628 8.211 0.0081462 0.0056763 0.0010771 0.0022651 0.0080919 0.0052126 0.0010187 0.0018963 -0.0353957 0.7902221 0.0293704 0.9926348 0.012047 0.0100702 0.0074354 0.0088724 0.3837129 0.2683008 0.145538 7.634368652837e-05 3.50377399140785e-05 0.00287539454331597 0.000114222666597389 0.00016101287135489 6.52408414707814e-05 0.486836195858315 0.000656667776885565 0.000242615491936544 7.00392127508157e-05 0.50810719912444 0.000418309341382533 0.000236643193808765 3.50341757865783e-05 3.49947149273172e-05 3.50487605852704e-05
16.22466 23.4667 20.77018 23 4.84405 195.74892 211 316 25.90145 25.90145 7.2621 15.44415 12.51222 130.53105 119 119 5 31.862 42.244 0 0 6.234 8.865 7.036 8.228 18.592 27.351 -9 0 0.0104186 0.0156806 0.0095164 0.0134247 0.0106293 0.0155876 0.0102234 0.0140465 -0.0871159 0.8487224 -0.3426569 0.8459817 0.0100784 0.0144865 0.0001109 0.0005323 0.0281713 0.0594325 0.9873697 5.52137870437007e-05 5.50096665201659e-05 0.00307839141632616 5.44704693220038e-05 0.00010101110189573 5.51762313153501e-05 0.302087936285266 5.51559780983434e-05 0.291347124710954 5.53685268087334e-05 0.152084766904769 5.55416716025686e-05 0.25074965459785 5.48273590369623e-05 5.52360771759345e-05 5.51152160154567e-05
28.8568 0.54041 17.53687 23 14.76626 67.69632 133 488 26.22735 26.22735 15.83586 188.9518 5.7151 2.76398 169 169 6 13.778 6.92 0.002 0.045 7.15 5.849 1.588 1.623 5.038 3.95 -9 0 0.0029069 0.0017397 0.0019135 0.0014816 0.0034354 0.0018732 0.0018677 0.0012102 -0.4862389 0.8679597 0.0267643 1.0427409 0.0027523 0.001727 0.0003421 0.0005664 0.0603465 0.0787094 0.6144404 9.20003533664882e-05 9.15719828350202e-05 0.0112232899790086 0.000599492917351557 0.000356778763990222 9.19195459082595e-05 0.689104190462964 0.0355949997160325 0.00316902464812398 0.00114999132007438 0.22187208624529 0.0321470289898487 0.00239600722486853 0.00192731357567408 9.20188440238569e-05 9.22854306396166e-05
6.21811 17.75926 26.5827 23 13.53994 15.94235 373 353 17.37973 17.37973 5.86063 187.04615 13.55557 197.65096 173 173 7 71.03 22.158 0 0 11.524 6.057 22.502 13.825 37.004 16.05 -9 0 0.0143802 0.0061425 0.0166259 0.0063842 0.0136831 0.0052477 0.0167774 0.0056359 0.1703214 0.7333677 -0.0706557 0.6099758 0.0169287 0.006459 0.0014256 0.0020034 0.044604 0.0584431 0.7731549 0.00431299221642314 8.02489909391123e-05 0.116408642022734 0.00229806780522366 0.00093700979603384 8.05011995268892e-05 0.656014981610354 0.00100203241939007 0.00136937067004254 0.000188748560549673 0.211487524069952 0.00194102456273549 0.00342491778644397 0.000293185482516324 8.0385470821886e-05 8.03673363127595e-05
